    Z      	  a(m)    	   a'    	  b(m) 	   b'
1.8384E-2	2.14947E-4	2.343976E-2	2.222785E-4	-2.874345E-2
1.8385E-2	2.149704E-4	2.344011E-2	2.222498E-4	-2.874311E-2
1.8386E-2	2.149938E-4	2.344046E-2	2.22221E-4	-2.874276E-2
1.8387E-2	2.150173E-4	2.344082E-2	2.221923E-4	-2.874242E-2
1.8388E-2	2.150407E-4	2.344117E-2	2.221635E-4	-2.874208E-2
1.8389E-2	2.150642E-4	2.344152E-2	2.221348E-4	-2.874173E-2
1.839E-2	2.150876E-4	2.344187E-2	2.221061E-4	-2.874139E-2
1.8391E-2	2.151111E-4	2.344222E-2	2.220773E-4	-2.874105E-2
1.8392E-2	2.151345E-4	2.344257E-2	2.220486E-4	-2.87407E-2
1.8393E-2	2.151579E-4	2.344292E-2	2.220198E-4	-2.874036E-2
1.8394E-2	2.151814E-4	2.344328E-2	2.219911E-4	-2.874002E-2
1.8395E-2	2.152048E-4	2.344363E-2	2.219624E-4	-2.873967E-2
1.8396E-2	2.152283E-4	2.344398E-2	2.219336E-4	-2.873933E-2
1.8397E-2	2.152517E-4	2.344433E-2	2.219049E-4	-2.873899E-2
1.8398E-2	2.152752E-4	2.344468E-2	2.218761E-4	-2.873864E-2
1.8399E-2	2.152986E-4	2.344503E-2	2.218474E-4	-2.87383E-2
1.84E-2	2.15322E-4	2.344538E-2	2.218187E-4	-2.873796E-2
1.8401E-2	2.153455E-4	2.344573E-2	2.217899E-4	-2.873761E-2
1.8402E-2	2.153689E-4	2.344608E-2	2.217612E-4	-2.873727E-2
1.8403E-2	2.153924E-4	2.344644E-2	2.217324E-4	-2.873693E-2
1.8404E-2	2.154158E-4	2.344679E-2	2.217037E-4	-2.873658E-2
1.8405E-2	2.154393E-4	2.344714E-2	2.21675E-4	-2.873624E-2
1.8406E-2	2.154627E-4	2.344749E-2	2.216462E-4	-2.87359E-2
1.8407E-2	2.154862E-4	2.344784E-2	2.216175E-4	-2.873555E-2
1.8408E-2	2.155096E-4	2.344819E-2	2.215888E-4	-2.873521E-2
1.8409E-2	2.155331E-4	2.344854E-2	2.2156E-4	-2.873487E-2
1.841E-2	2.155565E-4	2.344889E-2	2.215313E-4	-2.873452E-2
1.8411E-2	2.1558E-4	2.344924E-2	2.215026E-4	-2.873418E-2
1.8412E-2	2.156034E-4	2.344959E-2	2.214738E-4	-2.873383E-2
1.8413E-2	2.156269E-4	2.344994E-2	2.214451E-4	-2.873349E-2
1.8414E-2	2.156503E-4	2.34503E-2	2.214164E-4	-2.873315E-2
1.8415E-2	2.156738E-4	2.345065E-2	2.213876E-4	-2.87328E-2
1.8416E-2	2.156972E-4	2.3451E-2	2.213589E-4	-2.873246E-2
1.8417E-2	2.157207E-4	2.345135E-2	2.213302E-4	-2.873211E-2
1.8418E-2	2.157441E-4	2.34517E-2	2.213014E-4	-2.873177E-2
1.8419E-2	2.157676E-4	2.345205E-2	2.212727E-4	-2.873143E-2
1.842E-2	2.15791E-4	2.34524E-2	2.21244E-4	-2.873108E-2
1.8421E-2	2.158145E-4	2.345275E-2	2.212152E-4	-2.873074E-2
1.8422E-2	2.158379E-4	2.34531E-2	2.211865E-4	-2.873039E-2
1.8423E-2	2.158614E-4	2.345345E-2	2.211578E-4	-2.873005E-2
1.8424E-2	2.158848E-4	2.34538E-2	2.21129E-4	-2.87297E-2
1.8425E-2	2.159083E-4	2.345415E-2	2.211003E-4	-2.872936E-2
1.8426E-2	2.159317E-4	2.34545E-2	2.210716E-4	-2.872902E-2
1.8427E-2	2.159552E-4	2.345485E-2	2.210429E-4	-2.872867E-2
1.8428E-2	2.159787E-4	2.34552E-2	2.210141E-4	-2.872833E-2
1.8429E-2	2.160021E-4	2.345555E-2	2.209854E-4	-2.872798E-2
1.843E-2	2.160256E-4	2.34559E-2	2.209567E-4	-2.872764E-2
1.8431E-2	2.16049E-4	2.345625E-2	2.209279E-4	-2.872729E-2
1.8432E-2	2.160725E-4	2.34566E-2	2.208992E-4	-2.872695E-2
1.8433E-2	2.160959E-4	2.345695E-2	2.208705E-4	-2.87266E-2
1.8434E-2	2.161194E-4	2.34573E-2	2.208418E-4	-2.872626E-2
1.8435E-2	2.161428E-4	2.345765E-2	2.20813E-4	-2.872592E-2
1.8436E-2	2.161663E-4	2.3458E-2	2.207843E-4	-2.872557E-2
1.8437E-2	2.161898E-4	2.345835E-2	2.207556E-4	-2.872523E-2
1.8438E-2	2.162132E-4	2.345871E-2	2.207269E-4	-2.872488E-2
1.8439E-2	2.162367E-4	2.345906E-2	2.206981E-4	-2.872454E-2
1.844E-2	2.162601E-4	2.345941E-2	2.206694E-4	-2.872419E-2
1.8441E-2	2.162836E-4	2.345976E-2	2.206407E-4	-2.872385E-2
1.8442E-2	2.163071E-4	2.346011E-2	2.20612E-4	-2.87235E-2
1.8443E-2	2.163305E-4	2.346046E-2	2.205832E-4	-2.872316E-2
1.8444E-2	2.16354E-4	2.346081E-2	2.205545E-4	-2.872281E-2
1.8445E-2	2.163774E-4	2.346116E-2	2.205258E-4	-2.872247E-2
1.8446E-2	2.164009E-4	2.346151E-2	2.204971E-4	-2.872212E-2
1.8447E-2	2.164244E-4	2.346186E-2	2.204684E-4	-2.872178E-2
1.8448E-2	2.164478E-4	2.34622E-2	2.204396E-4	-2.872143E-2
1.8449E-2	2.164713E-4	2.346255E-2	2.204109E-4	-2.872109E-2
1.845E-2	2.164948E-4	2.34629E-2	2.203822E-4	-2.872074E-2
1.8451E-2	2.165182E-4	2.346325E-2	2.203535E-4	-2.87204E-2
1.8452E-2	2.165417E-4	2.34636E-2	2.203247E-4	-2.872005E-2
1.8453E-2	2.165651E-4	2.346395E-2	2.20296E-4	-2.871971E-2
1.8454E-2	2.165886E-4	2.34643E-2	2.202673E-4	-2.871936E-2
1.8455E-2	2.166121E-4	2.346465E-2	2.202386E-4	-2.871901E-2
1.8456E-2	2.166355E-4	2.3465E-2	2.202099E-4	-2.871867E-2
1.8457E-2	2.16659E-4	2.346535E-2	2.201812E-4	-2.871832E-2
1.8458E-2	2.166825E-4	2.34657E-2	2.201524E-4	-2.871798E-2
1.8459E-2	2.167059E-4	2.346605E-2	2.201237E-4	-2.871763E-2
1.846E-2	2.167294E-4	2.34664E-2	2.20095E-4	-2.871729E-2
1.8461E-2	2.167529E-4	2.346675E-2	2.200663E-4	-2.871694E-2
1.8462E-2	2.167763E-4	2.34671E-2	2.200376E-4	-2.87166E-2
1.8463E-2	2.167998E-4	2.346745E-2	2.200088E-4	-2.871625E-2
1.8464E-2	2.168233E-4	2.34678E-2	2.199801E-4	-2.87159E-2
1.8465E-2	2.168467E-4	2.346815E-2	2.199514E-4	-2.871556E-2
1.8466E-2	2.168702E-4	2.34685E-2	2.199227E-4	-2.871521E-2
1.8467E-2	2.168937E-4	2.346885E-2	2.19894E-4	-2.871487E-2
1.8468E-2	2.169171E-4	2.34692E-2	2.198653E-4	-2.871452E-2
1.8469E-2	2.169406E-4	2.346955E-2	2.198366E-4	-2.871418E-2
1.847E-2	2.169641E-4	2.34699E-2	2.198078E-4	-2.871383E-2
1.8471E-2	2.169876E-4	2.347024E-2	2.197791E-4	-2.871348E-2
1.8472E-2	2.17011E-4	2.347059E-2	2.197504E-4	-2.871314E-2
1.8473E-2	2.170345E-4	2.347094E-2	2.197217E-4	-2.871279E-2
1.8474E-2	2.17058E-4	2.347129E-2	2.19693E-4	-2.871245E-2
1.8475E-2	2.170814E-4	2.347164E-2	2.196643E-4	-2.87121E-2
1.8476E-2	2.171049E-4	2.347199E-2	2.196356E-4	-2.871175E-2
1.8477E-2	2.171284E-4	2.347234E-2	2.196069E-4	-2.871141E-2
1.8478E-2	2.171519E-4	2.347269E-2	2.195781E-4	-2.871106E-2
1.8479E-2	2.171753E-4	2.347304E-2	2.195494E-4	-2.871071E-2
1.848E-2	2.171988E-4	2.347339E-2	2.195207E-4	-2.871037E-2
1.8481E-2	2.172223E-4	2.347374E-2	2.19492E-4	-2.871002E-2
1.8482E-2	2.172457E-4	2.347409E-2	2.194633E-4	-2.870968E-2
1.8483E-2	2.172692E-4	2.347443E-2	2.194346E-4	-2.870933E-2
1.8484E-2	2.172927E-4	2.347478E-2	2.194059E-4	-2.870898E-2
1.8485E-2	2.173162E-4	2.347513E-2	2.193772E-4	-2.870864E-2
1.8486E-2	2.173396E-4	2.347548E-2	2.193485E-4	-2.870829E-2
1.8487E-2	2.173631E-4	2.347583E-2	2.193198E-4	-2.870794E-2
1.8488E-2	2.173866E-4	2.347618E-2	2.19291E-4	-2.87076E-2
1.8489E-2	2.174101E-4	2.347653E-2	2.192623E-4	-2.870725E-2
1.849E-2	2.174335E-4	2.347688E-2	2.192336E-4	-2.87069E-2
1.8491E-2	2.17457E-4	2.347723E-2	2.192049E-4	-2.870656E-2
1.8492E-2	2.174805E-4	2.347757E-2	2.191762E-4	-2.870621E-2
1.8493E-2	2.17504E-4	2.347792E-2	2.191475E-4	-2.870586E-2
1.8494E-2	2.175275E-4	2.347827E-2	2.191188E-4	-2.870552E-2
1.8495E-2	2.175509E-4	2.347862E-2	2.190901E-4	-2.870517E-2
1.8496E-2	2.175744E-4	2.347897E-2	2.190614E-4	-2.870482E-2
1.8497E-2	2.175979E-4	2.347932E-2	2.190327E-4	-2.870448E-2
1.8498E-2	2.176214E-4	2.347967E-2	2.19004E-4	-2.870413E-2
1.8499E-2	2.176449E-4	2.348001E-2	2.189753E-4	-2.870378E-2
1.85E-2	2.176683E-4	2.348036E-2	2.189466E-4	-2.870343E-2
1.8501E-2	2.176918E-4	2.348071E-2	2.189179E-4	-2.870309E-2
1.8502E-2	2.177153E-4	2.348106E-2	2.188892E-4	-2.870274E-2
1.8503E-2	2.177388E-4	2.348141E-2	2.188605E-4	-2.870239E-2
1.8504E-2	2.177623E-4	2.348176E-2	2.188318E-4	-2.870205E-2
1.8505E-2	2.177857E-4	2.348211E-2	2.188031E-4	-2.87017E-2
1.8506E-2	2.178092E-4	2.348245E-2	2.187744E-4	-2.870135E-2
1.8507E-2	2.178327E-4	2.34828E-2	2.187457E-4	-2.8701E-2
1.8508E-2	2.178562E-4	2.348315E-2	2.18717E-4	-2.870066E-2
1.8509E-2	2.178797E-4	2.34835E-2	2.186883E-4	-2.870031E-2
1.851E-2	2.179032E-4	2.348385E-2	2.186596E-4	-2.869996E-2
1.8511E-2	2.179266E-4	2.34842E-2	2.186309E-4	-2.869961E-2
1.8512E-2	2.179501E-4	2.348454E-2	2.186022E-4	-2.869927E-2
1.8513E-2	2.179736E-4	2.348489E-2	2.185735E-4	-2.869892E-2
1.8514E-2	2.179971E-4	2.348524E-2	2.185448E-4	-2.869857E-2
1.8515E-2	2.180206E-4	2.348559E-2	2.185161E-4	-2.869822E-2
1.8516E-2	2.180441E-4	2.348594E-2	2.184874E-4	-2.869788E-2
1.8517E-2	2.180676E-4	2.348628E-2	2.184587E-4	-2.869753E-2
1.8518E-2	2.18091E-4	2.348663E-2	2.1843E-4	-2.869718E-2
1.8519E-2	2.181145E-4	2.348698E-2	2.184013E-4	-2.869683E-2
1.852E-2	2.18138E-4	2.348733E-2	2.183726E-4	-2.869649E-2
1.8521E-2	2.181615E-4	2.348768E-2	2.183439E-4	-2.869614E-2
1.8522E-2	2.18185E-4	2.348803E-2	2.183152E-4	-2.869579E-2
1.8523E-2	2.182085E-4	2.348837E-2	2.182865E-4	-2.869544E-2
1.8524E-2	2.18232E-4	2.348872E-2	2.182578E-4	-2.86951E-2
1.8525E-2	2.182555E-4	2.348907E-2	2.182291E-4	-2.869475E-2
1.8526E-2	2.182789E-4	2.348942E-2	2.182004E-4	-2.86944E-2
1.8527E-2	2.183024E-4	2.348976E-2	2.181717E-4	-2.869405E-2
1.8528E-2	2.183259E-4	2.349011E-2	2.18143E-4	-2.86937E-2
1.8529E-2	2.183494E-4	2.349046E-2	2.181143E-4	-2.869335E-2
1.853E-2	2.183729E-4	2.349081E-2	2.180856E-4	-2.869301E-2
1.8531E-2	2.183964E-4	2.349116E-2	2.180569E-4	-2.869266E-2
1.8532E-2	2.184199E-4	2.34915E-2	2.180283E-4	-2.869231E-2
1.8533E-2	2.184434E-4	2.349185E-2	2.179996E-4	-2.869196E-2
1.8534E-2	2.184669E-4	2.34922E-2	2.179709E-4	-2.869161E-2
1.8535E-2	2.184904E-4	2.349255E-2	2.179422E-4	-2.869127E-2
1.8536E-2	2.185139E-4	2.349289E-2	2.179135E-4	-2.869092E-2
1.8537E-2	2.185373E-4	2.349324E-2	2.178848E-4	-2.869057E-2
1.8538E-2	2.185608E-4	2.349359E-2	2.178561E-4	-2.869022E-2
1.8539E-2	2.185843E-4	2.349394E-2	2.178274E-4	-2.868987E-2
1.854E-2	2.186078E-4	2.349429E-2	2.177987E-4	-2.868952E-2
1.8541E-2	2.186313E-4	2.349463E-2	2.1777E-4	-2.868918E-2
1.8542E-2	2.186548E-4	2.349498E-2	2.177413E-4	-2.868883E-2
1.8543E-2	2.186783E-4	2.349533E-2	2.177127E-4	-2.868848E-2
1.8544E-2	2.187018E-4	2.349568E-2	2.17684E-4	-2.868813E-2
1.8545E-2	2.187253E-4	2.349602E-2	2.176553E-4	-2.868778E-2
1.8546E-2	2.187488E-4	2.349637E-2	2.176266E-4	-2.868743E-2
1.8547E-2	2.187723E-4	2.349672E-2	2.175979E-4	-2.868708E-2
1.8548E-2	2.187958E-4	2.349706E-2	2.175692E-4	-2.868673E-2
1.8549E-2	2.188193E-4	2.349741E-2	2.175405E-4	-2.868639E-2
1.855E-2	2.188428E-4	2.349776E-2	2.175118E-4	-2.868604E-2
1.8551E-2	2.188663E-4	2.349811E-2	2.174832E-4	-2.868569E-2
1.8552E-2	2.188898E-4	2.349845E-2	2.174545E-4	-2.868534E-2
1.8553E-2	2.189133E-4	2.34988E-2	2.174258E-4	-2.868499E-2
1.8554E-2	2.189368E-4	2.349915E-2	2.173971E-4	-2.868464E-2
1.8555E-2	2.189603E-4	2.34995E-2	2.173684E-4	-2.868429E-2
1.8556E-2	2.189838E-4	2.349984E-2	2.173397E-4	-2.868394E-2
1.8557E-2	2.190073E-4	2.350019E-2	2.173111E-4	-2.868359E-2
1.8558E-2	2.190308E-4	2.350054E-2	2.172824E-4	-2.868324E-2
1.8559E-2	2.190543E-4	2.350088E-2	2.172537E-4	-2.86829E-2
1.856E-2	2.190778E-4	2.350123E-2	2.17225E-4	-2.868255E-2
1.8561E-2	2.191013E-4	2.350158E-2	2.171963E-4	-2.86822E-2
1.8562E-2	2.191248E-4	2.350193E-2	2.171676E-4	-2.868185E-2
1.8563E-2	2.191483E-4	2.350227E-2	2.17139E-4	-2.86815E-2
1.8564E-2	2.191718E-4	2.350262E-2	2.171103E-4	-2.868115E-2
1.8565E-2	2.191953E-4	2.350297E-2	2.170816E-4	-2.86808E-2
1.8566E-2	2.192188E-4	2.350331E-2	2.170529E-4	-2.868045E-2
1.8567E-2	2.192423E-4	2.350366E-2	2.170242E-4	-2.86801E-2
1.8568E-2	2.192658E-4	2.350401E-2	2.169956E-4	-2.867975E-2
1.8569E-2	2.192893E-4	2.350435E-2	2.169669E-4	-2.86794E-2
1.857E-2	2.193128E-4	2.35047E-2	2.169382E-4	-2.867905E-2
1.8571E-2	2.193363E-4	2.350505E-2	2.169095E-4	-2.86787E-2
1.8572E-2	2.193598E-4	2.350539E-2	2.168808E-4	-2.867835E-2
1.8573E-2	2.193833E-4	2.350574E-2	2.168522E-4	-2.8678E-2
1.8574E-2	2.194068E-4	2.350609E-2	2.168235E-4	-2.867765E-2
1.8575E-2	2.194303E-4	2.350643E-2	2.167948E-4	-2.86773E-2
1.8576E-2	2.194538E-4	2.350678E-2	2.167661E-4	-2.867695E-2
1.8577E-2	2.194774E-4	2.350713E-2	2.167375E-4	-2.86766E-2
1.8578E-2	2.195009E-4	2.350747E-2	2.167088E-4	-2.867625E-2
1.8579E-2	2.195244E-4	2.350782E-2	2.166801E-4	-2.86759E-2
1.858E-2	2.195479E-4	2.350817E-2	2.166514E-4	-2.867555E-2
1.8581E-2	2.195714E-4	2.350851E-2	2.166227E-4	-2.86752E-2
1.8582E-2	2.195949E-4	2.350886E-2	2.165941E-4	-2.867485E-2
1.8583E-2	2.196184E-4	2.350921E-2	2.165654E-4	-2.86745E-2
1.8584E-2	2.196419E-4	2.350955E-2	2.165367E-4	-2.867415E-2
1.8585E-2	2.196654E-4	2.35099E-2	2.16508E-4	-2.86738E-2
1.8586E-2	2.196889E-4	2.351025E-2	2.164794E-4	-2.867345E-2
1.8587E-2	2.197124E-4	2.351059E-2	2.164507E-4	-2.86731E-2
1.8588E-2	2.19736E-4	2.351094E-2	2.16422E-4	-2.867275E-2
1.8589E-2	2.197595E-4	2.351129E-2	2.163934E-4	-2.86724E-2
1.859E-2	2.19783E-4	2.351163E-2	2.163647E-4	-2.867205E-2
1.8591E-2	2.198065E-4	2.351198E-2	2.16336E-4	-2.86717E-2
1.8592E-2	2.1983E-4	2.351233E-2	2.163073E-4	-2.867135E-2
1.8593E-2	2.198535E-4	2.351267E-2	2.162787E-4	-2.8671E-2
1.8594E-2	2.19877E-4	2.351302E-2	2.1625E-4	-2.867065E-2
1.8595E-2	2.199005E-4	2.351336E-2	2.162213E-4	-2.86703E-2
1.8596E-2	2.199241E-4	2.351371E-2	2.161927E-4	-2.866995E-2
1.8597E-2	2.199476E-4	2.351406E-2	2.16164E-4	-2.86696E-2
1.8598E-2	2.199711E-4	2.35144E-2	2.161353E-4	-2.866925E-2
1.8599E-2	2.199946E-4	2.351475E-2	2.161067E-4	-2.86689E-2
1.86E-2	2.200181E-4	2.351509E-2	2.16078E-4	-2.866854E-2
1.8601E-2	2.200416E-4	2.351544E-2	2.160493E-4	-2.866819E-2
1.8602E-2	2.200651E-4	2.351579E-2	2.160206E-4	-2.866784E-2
1.8603E-2	2.200887E-4	2.351613E-2	2.15992E-4	-2.866749E-2
1.8604E-2	2.201122E-4	2.351648E-2	2.159633E-4	-2.866714E-2
1.8605E-2	2.201357E-4	2.351683E-2	2.159346E-4	-2.866679E-2
1.8606E-2	2.201592E-4	2.351717E-2	2.15906E-4	-2.866644E-2
1.8607E-2	2.201827E-4	2.351752E-2	2.158773E-4	-2.866609E-2
1.8608E-2	2.202062E-4	2.351786E-2	2.158486E-4	-2.866574E-2
1.8609E-2	2.202298E-4	2.351821E-2	2.1582E-4	-2.866539E-2
1.861E-2	2.202533E-4	2.351855E-2	2.157913E-4	-2.866504E-2
1.8611E-2	2.202768E-4	2.35189E-2	2.157626E-4	-2.866468E-2
1.8612E-2	2.203003E-4	2.351925E-2	2.15734E-4	-2.866433E-2
1.8613E-2	2.203238E-4	2.351959E-2	2.157053E-4	-2.866398E-2
1.8614E-2	2.203474E-4	2.351994E-2	2.156767E-4	-2.866363E-2
1.8615E-2	2.203709E-4	2.352028E-2	2.15648E-4	-2.866328E-2
1.8616E-2	2.203944E-4	2.352063E-2	2.156193E-4	-2.866293E-2
1.8617E-2	2.204179E-4	2.352098E-2	2.155907E-4	-2.866258E-2
1.8618E-2	2.204414E-4	2.352132E-2	2.15562E-4	-2.866222E-2
1.8619E-2	2.20465E-4	2.352167E-2	2.155333E-4	-2.866187E-2
1.862E-2	2.204885E-4	2.352201E-2	2.155047E-4	-2.866152E-2
1.8621E-2	2.20512E-4	2.352236E-2	2.15476E-4	-2.866117E-2
1.8622E-2	2.205355E-4	2.35227E-2	2.154474E-4	-2.866082E-2
1.8623E-2	2.20559E-4	2.352305E-2	2.154187E-4	-2.866047E-2
1.8624E-2	2.205826E-4	2.352339E-2	2.1539E-4	-2.866012E-2
1.8625E-2	2.206061E-4	2.352374E-2	2.153614E-4	-2.865976E-2
1.8626E-2	2.206296E-4	2.352409E-2	2.153327E-4	-2.865941E-2
1.8627E-2	2.206531E-4	2.352443E-2	2.153041E-4	-2.865906E-2
1.8628E-2	2.206767E-4	2.352478E-2	2.152754E-4	-2.865871E-2
1.8629E-2	2.207002E-4	2.352512E-2	2.152467E-4	-2.865836E-2
1.863E-2	2.207237E-4	2.352547E-2	2.152181E-4	-2.8658E-2
1.8631E-2	2.207472E-4	2.352581E-2	2.151894E-4	-2.865765E-2
1.8632E-2	2.207708E-4	2.352616E-2	2.151608E-4	-2.86573E-2
1.8633E-2	2.207943E-4	2.35265E-2	2.151321E-4	-2.865695E-2
1.8634E-2	2.208178E-4	2.352685E-2	2.151035E-4	-2.86566E-2
1.8635E-2	2.208413E-4	2.352719E-2	2.150748E-4	-2.865624E-2
1.8636E-2	2.208649E-4	2.352754E-2	2.150461E-4	-2.865589E-2
1.8637E-2	2.208884E-4	2.352788E-2	2.150175E-4	-2.865554E-2
1.8638E-2	2.209119E-4	2.352823E-2	2.149888E-4	-2.865519E-2
1.8639E-2	2.209355E-4	2.352858E-2	2.149602E-4	-2.865484E-2
1.864E-2	2.20959E-4	2.352892E-2	2.149315E-4	-2.865448E-2
1.8641E-2	2.209825E-4	2.352927E-2	2.149029E-4	-2.865413E-2
1.8642E-2	2.21006E-4	2.352961E-2	2.148742E-4	-2.865378E-2
1.8643E-2	2.210296E-4	2.352996E-2	2.148456E-4	-2.865343E-2
1.8644E-2	2.210531E-4	2.35303E-2	2.148169E-4	-2.865307E-2
1.8645E-2	2.210766E-4	2.353065E-2	2.147883E-4	-2.865272E-2
1.8646E-2	2.211002E-4	2.353099E-2	2.147596E-4	-2.865237E-2
1.8647E-2	2.211237E-4	2.353134E-2	2.147309E-4	-2.865202E-2
1.8648E-2	2.211472E-4	2.353168E-2	2.147023E-4	-2.865166E-2
1.8649E-2	2.211708E-4	2.353203E-2	2.146736E-4	-2.865131E-2
1.865E-2	2.211943E-4	2.353237E-2	2.14645E-4	-2.865096E-2
1.8651E-2	2.212178E-4	2.353272E-2	2.146163E-4	-2.86506E-2
1.8652E-2	2.212414E-4	2.353306E-2	2.145877E-4	-2.865025E-2
1.8653E-2	2.212649E-4	2.353341E-2	2.14559E-4	-2.86499E-2
1.8654E-2	2.212884E-4	2.353375E-2	2.145304E-4	-2.864955E-2
1.8655E-2	2.21312E-4	2.35341E-2	2.145017E-4	-2.864919E-2
1.8656E-2	2.213355E-4	2.353444E-2	2.144731E-4	-2.864884E-2
1.8657E-2	2.21359E-4	2.353479E-2	2.144444E-4	-2.864849E-2
1.8658E-2	2.213826E-4	2.353513E-2	2.144158E-4	-2.864813E-2
1.8659E-2	2.214061E-4	2.353547E-2	2.143871E-4	-2.864778E-2
1.866E-2	2.214296E-4	2.353582E-2	2.143585E-4	-2.864743E-2
1.8661E-2	2.214532E-4	2.353616E-2	2.143299E-4	-2.864708E-2
1.8662E-2	2.214767E-4	2.353651E-2	2.143012E-4	-2.864672E-2
1.8663E-2	2.215002E-4	2.353685E-2	2.142726E-4	-2.864637E-2
1.8664E-2	2.215238E-4	2.35372E-2	2.142439E-4	-2.864602E-2
1.8665E-2	2.215473E-4	2.353754E-2	2.142153E-4	-2.864566E-2
1.8666E-2	2.215709E-4	2.353789E-2	2.141866E-4	-2.864531E-2
1.8667E-2	2.215944E-4	2.353823E-2	2.14158E-4	-2.864496E-2
1.8668E-2	2.216179E-4	2.353858E-2	2.141293E-4	-2.86446E-2
1.8669E-2	2.216415E-4	2.353892E-2	2.141007E-4	-2.864425E-2
1.867E-2	2.21665E-4	2.353927E-2	2.14072E-4	-2.86439E-2
1.8671E-2	2.216886E-4	2.353961E-2	2.140434E-4	-2.864354E-2
1.8672E-2	2.217121E-4	2.353995E-2	2.140148E-4	-2.864319E-2
1.8673E-2	2.217356E-4	2.35403E-2	2.139861E-4	-2.864283E-2
1.8674E-2	2.217592E-4	2.354064E-2	2.139575E-4	-2.864248E-2
1.8675E-2	2.217827E-4	2.354099E-2	2.139288E-4	-2.864213E-2
1.8676E-2	2.218063E-4	2.354133E-2	2.139002E-4	-2.864177E-2
1.8677E-2	2.218298E-4	2.354168E-2	2.138715E-4	-2.864142E-2
1.8678E-2	2.218533E-4	2.354202E-2	2.138429E-4	-2.864107E-2
1.8679E-2	2.218769E-4	2.354236E-2	2.138143E-4	-2.864071E-2
1.868E-2	2.219004E-4	2.354271E-2	2.137856E-4	-2.864036E-2
1.8681E-2	2.21924E-4	2.354305E-2	2.13757E-4	-2.864E-2
1.8682E-2	2.219475E-4	2.35434E-2	2.137283E-4	-2.863965E-2
1.8683E-2	2.219711E-4	2.354374E-2	2.136997E-4	-2.86393E-2
1.8684E-2	2.219946E-4	2.354409E-2	2.136711E-4	-2.863894E-2
1.8685E-2	2.220181E-4	2.354443E-2	2.136424E-4	-2.863859E-2
1.8686E-2	2.220417E-4	2.354477E-2	2.136138E-4	-2.863823E-2
1.8687E-2	2.220652E-4	2.354512E-2	2.135851E-4	-2.863788E-2
1.8688E-2	2.220888E-4	2.354546E-2	2.135565E-4	-2.863753E-2
1.8689E-2	2.221123E-4	2.354581E-2	2.135279E-4	-2.863717E-2
1.869E-2	2.221359E-4	2.354615E-2	2.134992E-4	-2.863682E-2
1.8691E-2	2.221594E-4	2.354649E-2	2.134706E-4	-2.863646E-2
1.8692E-2	2.22183E-4	2.354684E-2	2.13442E-4	-2.863611E-2
1.8693E-2	2.222065E-4	2.354718E-2	2.134133E-4	-2.863575E-2
1.8694E-2	2.222301E-4	2.354753E-2	2.133847E-4	-2.86354E-2
1.8695E-2	2.222536E-4	2.354787E-2	2.133561E-4	-2.863505E-2
1.8696E-2	2.222771E-4	2.354821E-2	2.133274E-4	-2.863469E-2
1.8697E-2	2.223007E-4	2.354856E-2	2.132988E-4	-2.863434E-2
1.8698E-2	2.223242E-4	2.35489E-2	2.132702E-4	-2.863398E-2
1.8699E-2	2.223478E-4	2.354925E-2	2.132415E-4	-2.863363E-2
1.87E-2	2.223713E-4	2.354959E-2	2.132129E-4	-2.863327E-2
1.8701E-2	2.223949E-4	2.354993E-2	2.131843E-4	-2.863292E-2
1.8702E-2	2.224184E-4	2.355028E-2	2.131556E-4	-2.863256E-2
1.8703E-2	2.22442E-4	2.355062E-2	2.13127E-4	-2.863221E-2
1.8704E-2	2.224655E-4	2.355096E-2	2.130984E-4	-2.863185E-2
1.8705E-2	2.224891E-4	2.355131E-2	2.130697E-4	-2.86315E-2
1.8706E-2	2.225126E-4	2.355165E-2	2.130411E-4	-2.863114E-2
1.8707E-2	2.225362E-4	2.355199E-2	2.130125E-4	-2.863079E-2
1.8708E-2	2.225598E-4	2.355234E-2	2.129838E-4	-2.863043E-2
1.8709E-2	2.225833E-4	2.355268E-2	2.129552E-4	-2.863008E-2
1.871E-2	2.226069E-4	2.355303E-2	2.129266E-4	-2.862972E-2
1.8711E-2	2.226304E-4	2.355337E-2	2.128979E-4	-2.862937E-2
1.8712E-2	2.22654E-4	2.355371E-2	2.128693E-4	-2.862901E-2
1.8713E-2	2.226775E-4	2.355406E-2	2.128407E-4	-2.862866E-2
1.8714E-2	2.227011E-4	2.35544E-2	2.128121E-4	-2.86283E-2
1.8715E-2	2.227246E-4	2.355474E-2	2.127834E-4	-2.862795E-2
1.8716E-2	2.227482E-4	2.355509E-2	2.127548E-4	-2.862759E-2
1.8717E-2	2.227717E-4	2.355543E-2	2.127262E-4	-2.862724E-2
1.8718E-2	2.227953E-4	2.355577E-2	2.126975E-4	-2.862688E-2
1.8719E-2	2.228188E-4	2.355612E-2	2.126689E-4	-2.862653E-2
1.872E-2	2.228424E-4	2.355646E-2	2.126403E-4	-2.862617E-2
1.8721E-2	2.22866E-4	2.35568E-2	2.126117E-4	-2.862581E-2
1.8722E-2	2.228895E-4	2.355715E-2	2.12583E-4	-2.862546E-2
1.8723E-2	2.229131E-4	2.355749E-2	2.125544E-4	-2.86251E-2
1.8724E-2	2.229366E-4	2.355783E-2	2.125258E-4	-2.862475E-2
