    Z      	  a(m)    	   a'    	  b(m) 	   b'
8.67E-3	2.488516E-4	-1.078027E-2	2.607224E-4	1.248726E-2
8.68E-3	2.487438E-4	-1.077777E-2	2.608473E-4	1.248972E-2
8.69E-3	2.48636E-4	-1.077527E-2	2.609722E-4	1.249219E-2
8.7E-3	2.485283E-4	-1.077277E-2	2.610972E-4	1.249466E-2
8.71E-3	2.484206E-4	-1.077026E-2	2.612221E-4	1.249713E-2
8.72E-3	2.483129E-4	-1.076776E-2	2.613471E-4	1.249959E-2
8.73E-3	2.482052E-4	-1.076526E-2	2.614721E-4	1.250206E-2
8.74E-3	2.480976E-4	-1.076275E-2	2.615971E-4	1.250452E-2
8.75E-3	2.479899E-4	-1.076025E-2	2.617222E-4	1.250699E-2
8.76E-3	2.478824E-4	-1.075774E-2	2.618473E-4	1.250946E-2
8.77E-3	2.477748E-4	-1.075524E-2	2.619724E-4	1.251192E-2
8.7859E-3	2.476058E-4	-1.050715E-2	2.621693E-4	1.225756E-2
8.8018E-3	2.474407E-4	-1.025922E-2	2.623622E-4	1.2003E-2
8.8177E-3	2.472795E-4	-1.001146E-2	2.62551E-4	1.174826E-2
8.8336E-3	2.471223E-4	-9.763847E-3	2.627358E-4	1.149333E-2
8.8495E-3	2.46969E-4	-9.51639E-3	2.629165E-4	1.123821E-2
8.8654E-3	2.468197E-4	-9.269081E-3	2.630932E-4	1.098293E-2
8.8813E-3	2.466743E-4	-9.021916E-3	2.632658E-4	1.072747E-2
8.8972E-3	2.465328E-4	-8.774893E-3	2.634343E-4	1.047184E-2
8.9131E-3	2.463952E-4	-8.528006E-3	2.635988E-4	1.021604E-2
8.929E-3	2.462616E-4	-8.281253E-3	2.637592E-4	9.960085E-3
8.9449E-3	2.461319E-4	-8.034629E-3	2.639155E-4	9.703972E-3
8.9608E-3	2.460061E-4	-7.78813E-3	2.640677E-4	9.447706E-3
8.9767E-3	2.458842E-4	-7.541753E-3	2.642159E-4	9.191292E-3
8.9926E-3	2.457663E-4	-7.295494E-3	2.6436E-4	8.934733E-3
9.0085E-3	2.456522E-4	-7.049348E-3	2.645E-4	8.678033E-3
9.0244E-3	2.455421E-4	-6.803313E-3	2.64636E-4	8.421196E-3
9.0403E-3	2.454359E-4	-6.557384E-3	2.647678E-4	8.164227E-3
9.0562E-3	2.453336E-4	-6.311557E-3	2.648956E-4	7.907129E-3
9.0721E-3	2.452352E-4	-6.065829E-3	2.650193E-4	7.649906E-3
9.088E-3	2.451407E-4	-5.820195E-3	2.651389E-4	7.392563E-3
9.1039E-3	2.450501E-4	-5.574653E-3	2.652544E-4	7.135104E-3
9.1198E-3	2.449634E-4	-5.329197E-3	2.653658E-4	6.877532E-3
9.1357E-3	2.448806E-4	-5.083825E-3	2.654731E-4	6.619852E-3
9.1516E-3	2.448017E-4	-4.838532E-3	2.655763E-4	6.362067E-3
9.1675E-3	2.447267E-4	-4.593314E-3	2.656754E-4	6.104183E-3
9.1834E-3	2.446557E-4	-4.348169E-3	2.657704E-4	5.846202E-3
9.1993E-3	2.445885E-4	-4.103091E-3	2.658613E-4	5.588129E-3
9.2152E-3	2.445252E-4	-3.858078E-3	2.659481E-4	5.329967E-3
9.2311E-3	2.444658E-4	-3.613124E-3	2.660308E-4	5.071722E-3
9.247E-3	2.444103E-4	-3.368228E-3	2.661094E-4	4.813397E-3
9.2629E-3	2.443587E-4	-3.123384E-3	2.661839E-4	4.554996E-3
9.2788E-3	2.44311E-4	-2.878588E-3	2.662542E-4	4.296523E-3
9.2947E-3	2.442671E-4	-2.633838E-3	2.663205E-4	4.037983E-3
9.3106E-3	2.442272E-4	-2.389129E-3	2.663826E-4	3.779378E-3
9.3265E-3	2.441912E-4	-2.144458E-3	2.664407E-4	3.520715E-3
9.3424E-3	2.44159E-4	-1.899819E-3	2.664946E-4	3.261995E-3
9.3583E-3	2.441308E-4	-1.655211E-3	2.665444E-4	3.003225E-3
9.3742E-3	2.441064E-4	-1.410629E-3	2.665901E-4	2.744406E-3
9.3901E-3	2.440859E-4	-1.166069E-3	2.666317E-4	2.485545E-3
9.406E-3	2.440693E-4	-9.215267E-4	2.666691E-4	2.226644E-3
9.4219E-3	2.440566E-4	-6.769993E-4	2.667025E-4	1.967708E-3
9.4378E-3	2.440478E-4	-4.324826E-4	2.667317E-4	1.708741E-3
9.4537E-3	2.440428E-4	-1.879728E-4	2.667568E-4	1.449747E-3
9.4696E-3	2.440418E-4	5.653397E-5	2.667778E-4	1.19073E-3
9.4855E-3	2.440446E-4	3.010415E-4	2.667947E-4	9.316942E-4
9.5014E-3	2.440514E-4	5.455535E-4	2.668074E-4	6.726436E-4
9.5173E-3	2.44062E-4	7.900739E-4	2.668161E-4	4.135822E-4
9.5332E-3	2.440765E-4	1.034607E-3	2.668206E-4	1.545142E-4
9.5491E-3	2.440949E-4	1.279155E-3	2.66821E-4	-1.045564E-4
9.565E-3	2.441172E-4	1.523723E-3	2.668173E-4	-3.636254E-4
9.5809E-3	2.441433E-4	1.768315E-3	2.668094E-4	-6.226889E-4
9.5968E-3	2.441734E-4	2.012935E-3	2.667975E-4	-8.817426E-4
9.6127E-3	2.442073E-4	2.257586E-3	2.667814E-4	-1.140783E-3
9.6286E-3	2.442452E-4	2.502271E-3	2.667612E-4	-1.399805E-3
9.6445E-3	2.442869E-4	2.746996E-3	2.667369E-4	-1.658805E-3
9.6604E-3	2.443325E-4	2.991763E-3	2.667084E-4	-1.91778E-3
9.6763E-3	2.443821E-4	3.236577E-3	2.666759E-4	-2.176724E-3
9.6922E-3	2.444355E-4	3.481441E-3	2.666392E-4	-2.435634E-3
9.7081E-3	2.444928E-4	3.72636E-3	2.665984E-4	-2.694506E-3
9.724E-3	2.44554E-4	3.971336E-3	2.665535E-4	-2.953336E-3
9.7399E-3	2.446191E-4	4.216374E-3	2.665045E-4	-3.212119E-3
9.7558E-3	2.44688E-4	4.461478E-3	2.664514E-4	-3.470852E-3
9.7717E-3	2.447609E-4	4.706651E-3	2.663941E-4	-3.729531E-3
9.7876E-3	2.448377E-4	4.951897E-3	2.663328E-4	-3.988151E-3
9.8035E-3	2.449184E-4	5.19722E-3	2.662673E-4	-4.246708E-3
9.8194E-3	2.45003E-4	5.442625E-3	2.661977E-4	-4.505198E-3
9.8353E-3	2.450915E-4	5.688114E-3	2.661241E-4	-4.763618E-3
9.8512E-3	2.451839E-4	5.933691E-3	2.660463E-4	-5.021963E-3
9.8671E-3	2.452802E-4	6.179361E-3	2.659644E-4	-5.280229E-3
9.883E-3	2.453804E-4	6.425128E-3	2.658783E-4	-5.538413E-3
9.8989E-3	2.454845E-4	6.670994E-3	2.657882E-4	-5.796509E-3
9.9148E-3	2.455925E-4	6.916964E-3	2.65694E-4	-6.054514E-3
9.9307E-3	2.457045E-4	7.163042E-3	2.655957E-4	-6.312424E-3
9.9466E-3	2.458203E-4	7.409231E-3	2.654933E-4	-6.570234E-3
9.9625E-3	2.459401E-4	7.655536E-3	2.653868E-4	-6.827942E-3
9.9784E-3	2.460637E-4	7.90196E-3	2.652762E-4	-7.085542E-3
9.9943E-3	2.461913E-4	8.148507E-3	2.651614E-4	-7.343031E-3
1.00102E-2	2.463229E-4	8.395181E-3	2.650426E-4	-7.600404E-3
1.00261E-2	2.464583E-4	8.641986E-3	2.649198E-4	-7.857658E-3
1.0042E-2	2.465977E-4	8.888926E-3	2.647928E-4	-8.114788E-3
1.00579E-2	2.46741E-4	9.136004E-3	2.646617E-4	-8.371791E-3
1.00738E-2	2.468882E-4	9.383224E-3	2.645266E-4	-8.628662E-3
1.00897E-2	2.470394E-4	9.63059E-3	2.643873E-4	-8.885398E-3
1.01056E-2	2.471945E-4	9.878107E-3	2.64244E-4	-9.141993E-3
1.01215E-2	2.473535E-4	1.012578E-2	2.640966E-4	-9.398445E-3
1.01374E-2	2.475165E-4	1.037361E-2	2.639451E-4	-9.65475E-3
1.01533E-2	2.476834E-4	1.06216E-2	2.637896E-4	-9.910902E-3
1.01692E-2	2.478542E-4	1.086975E-2	2.6363E-4	-1.01669E-2
1.01851E-2	2.48029E-4	1.111808E-2	2.634663E-4	-1.042274E-2
1.0201E-2	2.482078E-4	1.136657E-2	2.632985E-4	-1.067841E-2
1.02169E-2	2.483905E-4	1.161525E-2	2.631267E-4	-1.093391E-2
1.02328E-2	2.485772E-4	1.186411E-2	2.629508E-4	-1.118925E-2
1.02487E-2	2.487678E-4	1.211315E-2	2.627709E-4	-1.14444E-2
1.02646E-2	2.489624E-4	1.236238E-2	2.625869E-4	-1.169938E-2
1.02805E-2	2.491609E-4	1.26118E-2	2.623988E-4	-1.195417E-2
1.02964E-2	2.493634E-4	1.286142E-2	2.622067E-4	-1.220878E-2
1.03123E-2	2.495699E-4	1.311124E-2	2.620106E-4	-1.246319E-2
1.03282E-2	2.497803E-4	1.336126E-2	2.618104E-4	-1.271741E-2
1.03441E-2	2.499948E-4	1.361149E-2	2.616062E-4	-1.297143E-2
1.036E-2	2.502132E-4	1.386194E-2	2.613979E-4	-1.322524E-2
1.037E-2	2.503518E-4	1.386443E-2	2.612657E-4	-1.322278E-2
1.038E-2	2.504905E-4	1.386691E-2	2.611335E-4	-1.322032E-2
1.039E-2	2.506292E-4	1.38694E-2	2.610013E-4	-1.321786E-2
1.04E-2	2.507679E-4	1.387189E-2	2.608691E-4	-1.32154E-2
1.041E-2	2.509066E-4	1.387438E-2	2.60737E-4	-1.321295E-2
1.042E-2	2.510454E-4	1.387686E-2	2.606049E-4	-1.321049E-2
1.043E-2	2.511841E-4	1.387935E-2	2.604728E-4	-1.320803E-2
1.044E-2	2.513229E-4	1.388183E-2	2.603407E-4	-1.320557E-2
1.045E-2	2.514618E-4	1.388432E-2	2.602087E-4	-1.320311E-2
1.046E-2	2.516006E-4	1.38868E-2	2.600766E-4	-1.320065E-2
1.047E-2	2.517395E-4	1.388929E-2	2.599446E-4	-1.319818E-2
1.048E-2	2.518784E-4	1.389177E-2	2.598127E-4	-1.319572E-2
1.049E-2	2.520173E-4	1.389426E-2	2.596807E-4	-1.319326E-2
1.05E-2	2.521563E-4	1.389674E-2	2.595488E-4	-1.31908E-2
1.051E-2	2.522953E-4	1.389922E-2	2.594169E-4	-1.318834E-2
1.052E-2	2.524343E-4	1.39017E-2	2.59285E-4	-1.318587E-2
1.053E-2	2.525733E-4	1.390418E-2	2.591532E-4	-1.318341E-2
1.054E-2	2.527124E-4	1.390667E-2	2.590214E-4	-1.318095E-2
1.055E-2	2.528515E-4	1.390915E-2	2.588896E-4	-1.317848E-2
1.056E-2	2.529906E-4	1.391163E-2	2.587578E-4	-1.317602E-2
1.057E-2	2.531297E-4	1.391411E-2	2.586261E-4	-1.317356E-2
1.058E-2	2.532688E-4	1.391659E-2	2.584943E-4	-1.317109E-2
1.059E-2	2.53408E-4	1.391907E-2	2.583626E-4	-1.316863E-2
1.06E-2	2.535472E-4	1.392154E-2	2.58231E-4	-1.316616E-2
1.061E-2	2.536864E-4	1.392402E-2	2.580993E-4	-1.31637E-2
1.062E-2	2.538257E-4	1.39265E-2	2.579677E-4	-1.316123E-2
1.063E-2	2.53965E-4	1.392898E-2	2.578361E-4	-1.315876E-2
1.064E-2	2.541043E-4	1.393145E-2	2.577045E-4	-1.31563E-2
1.065E-2	2.542436E-4	1.393393E-2	2.57573E-4	-1.315383E-2
1.066E-2	2.54383E-4	1.393641E-2	2.574414E-4	-1.315136E-2
1.067E-2	2.545223E-4	1.393888E-2	2.573099E-4	-1.31489E-2
1.068E-2	2.546617E-4	1.394136E-2	2.571785E-4	-1.314643E-2
1.069E-2	2.548012E-4	1.394383E-2	2.57047E-4	-1.314396E-2
1.07E-2	2.549406E-4	1.394631E-2	2.569156E-4	-1.314149E-2
1.071E-2	2.550801E-4	1.394878E-2	2.567842E-4	-1.313902E-2
1.072E-2	2.552196E-4	1.395125E-2	2.566528E-4	-1.313656E-2
1.073E-2	2.553591E-4	1.395373E-2	2.565214E-4	-1.313409E-2
1.074E-2	2.554987E-4	1.39562E-2	2.563901E-4	-1.313162E-2
1.075E-2	2.556382E-4	1.395867E-2	2.562588E-4	-1.312915E-2
1.076E-2	2.557778E-4	1.396114E-2	2.561275E-4	-1.312668E-2
1.077E-2	2.559175E-4	1.396361E-2	2.559963E-4	-1.312421E-2
1.078E-2	2.560571E-4	1.396608E-2	2.55865E-4	-1.312173E-2
1.079E-2	2.561968E-4	1.396855E-2	2.557338E-4	-1.311926E-2
1.08E-2	2.563365E-4	1.397102E-2	2.556027E-4	-1.311679E-2
1.081E-2	2.564762E-4	1.397349E-2	2.554715E-4	-1.311432E-2
1.082E-2	2.566159E-4	1.397596E-2	2.553404E-4	-1.311185E-2
1.083E-2	2.567557E-4	1.397843E-2	2.552093E-4	-1.310938E-2
1.084E-2	2.568955E-4	1.39809E-2	2.550782E-4	-1.31069E-2
1.085E-2	2.570353E-4	1.398337E-2	2.549471E-4	-1.310443E-2
1.086E-2	2.571752E-4	1.398583E-2	2.548161E-4	-1.310196E-2
1.087E-2	2.573151E-4	1.39883E-2	2.546851E-4	-1.309948E-2
1.088E-2	2.574549E-4	1.399077E-2	2.545541E-4	-1.309701E-2
1.089E-2	2.575949E-4	1.399323E-2	2.544231E-4	-1.309453E-2
1.09E-2	2.577348E-4	1.39957E-2	2.542922E-4	-1.309206E-2
1.091E-2	2.578748E-4	1.399817E-2	2.541613E-4	-1.308958E-2
1.092E-2	2.580148E-4	1.400063E-2	2.540304E-4	-1.308711E-2
1.093E-2	2.581548E-4	1.400309E-2	2.538996E-4	-1.308463E-2
1.094E-2	2.582948E-4	1.400556E-2	2.537687E-4	-1.308215E-2
1.095E-2	2.584349E-4	1.400802E-2	2.536379E-4	-1.307968E-2
1.096E-2	2.58575E-4	1.401049E-2	2.535071E-4	-1.30772E-2
1.097E-2	2.587151E-4	1.401295E-2	2.533764E-4	-1.307472E-2
1.098E-2	2.588553E-4	1.401541E-2	2.532456E-4	-1.307225E-2
1.099E-2	2.589954E-4	1.401787E-2	2.531149E-4	-1.306977E-2
1.1E-2	2.591356E-4	1.402033E-2	2.529842E-4	-1.306729E-2
1.101E-2	2.592758E-4	1.40228E-2	2.528536E-4	-1.306481E-2
1.102E-2	2.594161E-4	1.402526E-2	2.52723E-4	-1.306233E-2
1.103E-2	2.595563E-4	1.402772E-2	2.525923E-4	-1.305985E-2
1.104E-2	2.596966E-4	1.403018E-2	2.524618E-4	-1.305737E-2
1.105E-2	2.598369E-4	1.403264E-2	2.523312E-4	-1.305489E-2
1.106E-2	2.599773E-4	1.40351E-2	2.522007E-4	-1.305241E-2
1.107E-2	2.601176E-4	1.403755E-2	2.520701E-4	-1.304993E-2
1.108E-2	2.60258E-4	1.404001E-2	2.519397E-4	-1.304745E-2
1.109E-2	2.603984E-4	1.404247E-2	2.518092E-4	-1.304497E-2
1.11E-2	2.605389E-4	1.404493E-2	2.516788E-4	-1.304249E-2
1.111E-2	2.606793E-4	1.404739E-2	2.515483E-4	-1.304001E-2
1.112E-2	2.608198E-4	1.404984E-2	2.51418E-4	-1.303752E-2
1.113E-2	2.609603E-4	1.40523E-2	2.512876E-4	-1.303504E-2
1.114E-2	2.611009E-4	1.405475E-2	2.511573E-4	-1.303256E-2
1.115E-2	2.612414E-4	1.405721E-2	2.510269E-4	-1.303008E-2
1.116E-2	2.61382E-4	1.405966E-2	2.508967E-4	-1.302759E-2
1.117E-2	2.615226E-4	1.406212E-2	2.507664E-4	-1.302511E-2
1.118E-2	2.616633E-4	1.406457E-2	2.506362E-4	-1.302262E-2
1.119E-2	2.618039E-4	1.406703E-2	2.505059E-4	-1.302014E-2
1.12E-2	2.619446E-4	1.406948E-2	2.503758E-4	-1.301765E-2
1.121E-2	2.620853E-4	1.407193E-2	2.502456E-4	-1.301517E-2
1.122E-2	2.62226E-4	1.407439E-2	2.501154E-4	-1.301268E-2
1.123E-2	2.623668E-4	1.407684E-2	2.499853E-4	-1.30102E-2
1.124E-2	2.625076E-4	1.407929E-2	2.498552E-4	-1.300771E-2
1.125E-2	2.626484E-4	1.408174E-2	2.497252E-4	-1.300522E-2
1.126E-2	2.627892E-4	1.408419E-2	2.495951E-4	-1.300273E-2
1.127E-2	2.629301E-4	1.408664E-2	2.494651E-4	-1.300025E-2
1.128E-2	2.630709E-4	1.408909E-2	2.493351E-4	-1.299776E-2
1.129E-2	2.632118E-4	1.409154E-2	2.492052E-4	-1.299527E-2
1.13E-2	2.633528E-4	1.409399E-2	2.490752E-4	-1.299278E-2
1.131E-2	2.634937E-4	1.409644E-2	2.489453E-4	-1.299029E-2
1.132E-2	2.636347E-4	1.409889E-2	2.488154E-4	-1.29878E-2
1.133E-2	2.637757E-4	1.410134E-2	2.486856E-4	-1.298531E-2
1.134E-2	2.639167E-4	1.410379E-2	2.485557E-4	-1.298282E-2
1.135E-2	2.640578E-4	1.410623E-2	2.484259E-4	-1.298033E-2
1.136E-2	2.641989E-4	1.410868E-2	2.482961E-4	-1.297784E-2
