Current (A)= 1.0E-5
Energy (V)= 8000.0
Mass (u)= 40.0
Emittance (m-rad)= 9.45E-7

    Z      	  a (m)    	   a'    	  b (m) 	   b'
1.309E-2	1.487516E-4	-1.495891E-2	1.332358E-4	1.302898E-2
1.31E-2	1.486021E-4	-1.495214E-2	1.333662E-4	1.30368E-2
1.311E-2	1.484526E-4	-1.494535E-2	1.334966E-4	1.304462E-2
1.312E-2	1.483032E-4	-1.493856E-2	1.33627E-4	1.305242E-2
1.313E-2	1.481538E-4	-1.493176E-2	1.337576E-4	1.306022E-2
1.314E-2	1.480045E-4	-1.492496E-2	1.338882E-4	1.3068E-2
1.315E-2	1.478553E-4	-1.491814E-2	1.34019E-4	1.307577E-2
1.316E-2	1.477062E-4	-1.491132E-2	1.341498E-4	1.308353E-2
1.317E-2	1.475571E-4	-1.490448E-2	1.342806E-4	1.309129E-2
1.318E-2	1.474081E-4	-1.489764E-2	1.344116E-4	1.309903E-2
1.319E-2	1.472591E-4	-1.489079E-2	1.345426E-4	1.310676E-2
1.32E-2	1.471103E-4	-1.488393E-2	1.346737E-4	1.311448E-2
1.321E-2	1.469615E-4	-1.487706E-2	1.348049E-4	1.312219E-2
1.322E-2	1.468127E-4	-1.487019E-2	1.349362E-4	1.312989E-2
1.323E-2	1.466641E-4	-1.48633E-2	1.350675E-4	1.313758E-2
1.324E-2	1.465155E-4	-1.48564E-2	1.351989E-4	1.314525E-2
1.325E-2	1.463669E-4	-1.48495E-2	1.353304E-4	1.315292E-2
1.326E-2	1.462185E-4	-1.484259E-2	1.35462E-4	1.316058E-2
1.327E-2	1.460701E-4	-1.483567E-2	1.355936E-4	1.316823E-2
1.328E-2	1.459217E-4	-1.482874E-2	1.357253E-4	1.317587E-2
1.329E-2	1.457735E-4	-1.48218E-2	1.358571E-4	1.318349E-2
1.33E-2	1.456253E-4	-1.481485E-2	1.35989E-4	1.319111E-2
1.331E-2	1.454772E-4	-1.480789E-2	1.36121E-4	1.319872E-2
1.332E-2	1.453292E-4	-1.480092E-2	1.36253E-4	1.320632E-2
1.333E-2	1.451812E-4	-1.479395E-2	1.363851E-4	1.32139E-2
1.334E-2	1.450333E-4	-1.478696E-2	1.365173E-4	1.322148E-2
1.335E-2	1.448854E-4	-1.477997E-2	1.366495E-4	1.322905E-2
1.336E-2	1.447377E-4	-1.477297E-2	1.367818E-4	1.32366E-2
1.337E-2	1.4459E-4	-1.476595E-2	1.369143E-4	1.324415E-2
1.338E-2	1.444424E-4	-1.475893E-2	1.370467E-4	1.325169E-2
1.339E-2	1.442948E-4	-1.47519E-2	1.371793E-4	1.325922E-2
1.34E-2	1.441473E-4	-1.474486E-2	1.373119E-4	1.326673E-2
1.341E-2	1.439999E-4	-1.473781E-2	1.374446E-4	1.327424E-2
1.342E-2	1.438526E-4	-1.473075E-2	1.375774E-4	1.328174E-2
1.343E-2	1.437053E-4	-1.472368E-2	1.377103E-4	1.328923E-2
1.344E-2	1.435581E-4	-1.471661E-2	1.378432E-4	1.329671E-2
1.345E-2	1.43411E-4	-1.470952E-2	1.379762E-4	1.330418E-2
1.346E-2	1.432639E-4	-1.470242E-2	1.381093E-4	1.331164E-2
1.347E-2	1.431169E-4	-1.469531E-2	1.382424E-4	1.331909E-2
1.348E-2	1.4297E-4	-1.46882E-2	1.383756E-4	1.332653E-2
1.349E-2	1.428231E-4	-1.468107E-2	1.38509E-4	1.333396E-2
1.35E-2	1.426764E-4	-1.467394E-2	1.386423E-4	1.334138E-2
1.351E-2	1.425297E-4	-1.466679E-2	1.387758E-4	1.334879E-2
1.352E-2	1.42383E-4	-1.465964E-2	1.389093E-4	1.335619E-2
1.353E-2	1.422365E-4	-1.465247E-2	1.390429E-4	1.336359E-2
1.354E-2	1.4209E-4	-1.46453E-2	1.391766E-4	1.337097E-2
1.355E-2	1.419436E-4	-1.463811E-2	1.393103E-4	1.337834E-2
1.356E-2	1.417972E-4	-1.463092E-2	1.394441E-4	1.338571E-2
1.357E-2	1.41651E-4	-1.462372E-2	1.39578E-4	1.339307E-2
1.358E-2	1.415047E-4	-1.46165E-2	1.39712E-4	1.340041E-2
1.359E-2	1.413586E-4	-1.460928E-2	1.39846E-4	1.340775E-2
1.36E-2	1.412126E-4	-1.460204E-2	1.399802E-4	1.341508E-2
1.361E-2	1.410666E-4	-1.45948E-2	1.401143E-4	1.34224E-2
1.362E-2	1.409207E-4	-1.458755E-2	1.402486E-4	1.34297E-2
1.363E-2	1.407748E-4	-1.458028E-2	1.403829E-4	1.343701E-2
1.364E-2	1.406291E-4	-1.457301E-2	1.405173E-4	1.34443E-2
1.365E-2	1.404834E-4	-1.456572E-2	1.406518E-4	1.345158E-2
1.366E-2	1.403377E-4	-1.455843E-2	1.407864E-4	1.345885E-2
1.367E-2	1.401922E-4	-1.455113E-2	1.40921E-4	1.346612E-2
1.368E-2	1.400467E-4	-1.454381E-2	1.410557E-4	1.347337E-2
1.369E-2	1.399013E-4	-1.453649E-2	1.411905E-4	1.348062E-2
1.37E-2	1.39756E-4	-1.452915E-2	1.413253E-4	1.348785E-2
1.371E-2	1.396107E-4	-1.45218E-2	1.414602E-4	1.349508E-2
1.372E-2	1.394656E-4	-1.451445E-2	1.415952E-4	1.35023E-2
1.373E-2	1.393205E-4	-1.450708E-2	1.417303E-4	1.350951E-2
1.374E-2	1.391754E-4	-1.44997E-2	1.418654E-4	1.351671E-2
1.375E-2	1.390305E-4	-1.449232E-2	1.420006E-4	1.352391E-2
1.376E-2	1.388856E-4	-1.448492E-2	1.421359E-4	1.353109E-2
1.377E-2	1.387408E-4	-1.447751E-2	1.422712E-4	1.353827E-2
1.378E-2	1.38596E-4	-1.447009E-2	1.424066E-4	1.354543E-2
1.379E-2	1.384514E-4	-1.446266E-2	1.425421E-4	1.355259E-2
1.38E-2	1.383068E-4	-1.445522E-2	1.426777E-4	1.355974E-2
1.381E-2	1.381623E-4	-1.444777E-2	1.428133E-4	1.356688E-2
1.382E-2	1.380178E-4	-1.444031E-2	1.42949E-4	1.357401E-2
1.383E-2	1.378734E-4	-1.443284E-2	1.430848E-4	1.358114E-2
1.384E-2	1.377292E-4	-1.442535E-2	1.432207E-4	1.358825E-2
1.385E-2	1.375849E-4	-1.441786E-2	1.433566E-4	1.359536E-2
1.386E-2	1.374408E-4	-1.441035E-2	1.434926E-4	1.360246E-2
1.387E-2	1.372967E-4	-1.440284E-2	1.436286E-4	1.360955E-2
1.388E-2	1.371527E-4	-1.439531E-2	1.437648E-4	1.361663E-2
1.389E-2	1.370088E-4	-1.438777E-2	1.43901E-4	1.36237E-2
1.39E-2	1.36865E-4	-1.438022E-2	1.440372E-4	1.363076E-2
1.391E-2	1.367212E-4	-1.437266E-2	1.441736E-4	1.363782E-2
1.392E-2	1.365775E-4	-1.436509E-2	1.4431E-4	1.364487E-2
1.393E-2	1.364339E-4	-1.435751E-2	1.444465E-4	1.365191E-2
1.394E-2	1.362904E-4	-1.434991E-2	1.44583E-4	1.365894E-2
1.395E-2	1.361469E-4	-1.434231E-2	1.447197E-4	1.366596E-2
1.39659E-2	1.359211E-4	-1.406799E-2	1.449348E-4	1.339795E-2
1.39818E-2	1.356996E-4	-1.379407E-2	1.451457E-4	1.312952E-2
1.39977E-2	1.354824E-4	-1.352055E-2	1.453523E-4	1.286066E-2
1.40136E-2	1.352696E-4	-1.324741E-2	1.455547E-4	1.259138E-2
1.40295E-2	1.350611E-4	-1.297465E-2	1.457527E-4	1.232171E-2
1.40454E-2	1.34857E-4	-1.270227E-2	1.459465E-4	1.205163E-2
1.40613E-2	1.346572E-4	-1.243025E-2	1.46136E-4	1.178117E-2
1.40772E-2	1.344617E-4	-1.215858E-2	1.463211E-4	1.151033E-2
1.40931E-2	1.342706E-4	-1.188726E-2	1.46502E-4	1.123912E-2
1.4109E-2	1.340837E-4	-1.161628E-2	1.466785E-4	1.096755E-2
1.41249E-2	1.339012E-4	-1.134563E-2	1.468508E-4	1.069563E-2
1.41408E-2	1.337229E-4	-1.10753E-2	1.470187E-4	1.042337E-2
1.41567E-2	1.33549E-4	-1.080529E-2	1.471822E-4	1.015077E-2
1.41726E-2	1.333793E-4	-1.053559E-2	1.473415E-4	9.877846E-3
1.41885E-2	1.332139E-4	-1.026619E-2	1.474963E-4	9.604605E-3
1.42044E-2	1.330528E-4	-9.997076E-3	1.476469E-4	9.331056E-3
1.42203E-2	1.32896E-4	-9.72825E-3	1.477931E-4	9.057209E-3
1.42362E-2	1.327435E-4	-9.459702E-3	1.479349E-4	8.783071E-3
1.42521E-2	1.325952E-4	-9.191422E-3	1.480724E-4	8.508651E-3
1.4268E-2	1.324512E-4	-8.923404E-3	1.482055E-4	8.23396E-3
1.42839E-2	1.323114E-4	-8.655639E-3	1.483342E-4	7.959004E-3
1.42998E-2	1.321759E-4	-8.38812E-3	1.484586E-4	7.683794E-3
1.43157E-2	1.320447E-4	-8.120839E-3	1.485785E-4	7.408338E-3
1.43316E-2	1.319177E-4	-7.853789E-3	1.486941E-4	7.132645E-3
1.43475E-2	1.317949E-4	-7.586962E-3	1.488054E-4	6.856723E-3
1.43634E-2	1.316764E-4	-7.32035E-3	1.489122E-4	6.580582E-3
1.43793E-2	1.315622E-4	-7.053945E-3	1.490146E-4	6.304231E-3
1.43952E-2	1.314521E-4	-6.787741E-3	1.491127E-4	6.027678E-3
1.44111E-2	1.313463E-4	-6.521729E-3	1.492063E-4	5.750932E-3
1.4427E-2	1.312447E-4	-6.255901E-3	1.492955E-4	5.474003E-3
1.44429E-2	1.311474E-4	-5.990251E-3	1.493804E-4	5.196899E-3
1.44588E-2	1.310542E-4	-5.72477E-3	1.494608E-4	4.919628E-3
1.44747E-2	1.309653E-4	-5.459452E-3	1.495368E-4	4.642201E-3
1.44906E-2	1.308806E-4	-5.194288E-3	1.496084E-4	4.364625E-3
1.45065E-2	1.308001E-4	-4.92927E-3	1.496756E-4	4.08691E-3
1.45224E-2	1.307239E-4	-4.664392E-3	1.497384E-4	3.809064E-3
1.45383E-2	1.306518E-4	-4.399646E-3	1.497967E-4	3.531097E-3
1.45542E-2	1.30584E-4	-4.135024E-3	1.498507E-4	3.253017E-3
1.45701E-2	1.305203E-4	-3.870519E-3	1.499002E-4	2.974833E-3
1.4586E-2	1.304609E-4	-3.606124E-3	1.499453E-4	2.696555E-3
1.46019E-2	1.304056E-4	-3.341829E-3	1.499859E-4	2.418191E-3
1.46178E-2	1.303546E-4	-3.07763E-3	1.500222E-4	2.139749E-3
1.46337E-2	1.303078E-4	-2.813517E-3	1.50054E-4	1.86124E-3
1.46496E-2	1.302651E-4	-2.549483E-3	1.500814E-4	1.582671E-3
1.46655E-2	1.302267E-4	-2.285521E-3	1.501043E-4	1.304052E-3
1.46814E-2	1.301925E-4	-2.021623E-3	1.501228E-4	1.025392E-3
1.46973E-2	1.301624E-4	-1.757782E-3	1.501369E-4	7.466994E-4
1.47132E-2	1.301366E-4	-1.493991E-3	1.501466E-4	4.679832E-4
1.47291E-2	1.301149E-4	-1.230241E-3	1.501518E-4	1.892525E-4
1.4745E-2	1.300974E-4	-9.665259E-4	1.501526E-4	-8.948395E-5
1.47609E-2	1.300842E-4	-7.028376E-4	1.50149E-4	-3.682171E-4
1.47768E-2	1.300751E-4	-4.391688E-4	1.501409E-4	-6.469381E-4
1.47927E-2	1.300702E-4	-1.75512E-4	1.501284E-4	-9.25638E-4
1.48086E-2	1.300695E-4	8.814018E-5	1.501114E-4	-1.204308E-3
1.48245E-2	1.30073E-4	3.517953E-4	1.500901E-4	-1.482939E-3
1.48404E-2	1.300807E-4	6.154608E-4	1.500643E-4	-1.761522E-3
1.48563E-2	1.300926E-4	8.791441E-4	1.500341E-4	-2.040048E-3
1.48722E-2	1.301086E-4	1.142853E-3	1.499994E-4	-2.318509E-3
1.48881E-2	1.301289E-4	1.406594E-3	1.499603E-4	-2.596895E-3
1.4904E-2	1.301534E-4	1.670376E-3	1.499168E-4	-2.875198E-3
1.49199E-2	1.30182E-4	1.934205E-3	1.498689E-4	-3.153408E-3
1.49358E-2	1.302149E-4	2.198089E-3	1.498166E-4	-3.431517E-3
1.49517E-2	1.302519E-4	2.462036E-3	1.497598E-4	-3.709515E-3
1.49676E-2	1.302932E-4	2.726054E-3	1.496986E-4	-3.987395E-3
1.49835E-2	1.303386E-4	2.990149E-3	1.49633E-4	-4.265146E-3
1.49994E-2	1.303883E-4	3.254328E-3	1.49563E-4	-4.542761E-3
1.50153E-2	1.304421E-4	3.518601E-3	1.494885E-4	-4.820229E-3
1.50312E-2	1.305002E-4	3.782973E-3	1.494097E-4	-5.097543E-3
1.50471E-2	1.305624E-4	4.047454E-3	1.493264E-4	-5.374694E-3
1.5063E-2	1.306289E-4	4.312049E-3	1.492388E-4	-5.651671E-3
1.50789E-2	1.306995E-4	4.576767E-3	1.491467E-4	-5.928468E-3
1.50948E-2	1.307744E-4	4.841615E-3	1.490502E-4	-6.205074E-3
1.51107E-2	1.308535E-4	5.106601E-3	1.489494E-4	-6.48148E-3
1.51266E-2	1.309368E-4	5.371731E-3	1.488441E-4	-6.757679E-3
1.51425E-2	1.310243E-4	5.637015E-3	1.487345E-4	-7.033661E-3
1.51584E-2	1.311161E-4	5.902459E-3	1.486205E-4	-7.309417E-3
1.51743E-2	1.31212E-4	6.168071E-3	1.485021E-4	-7.584938E-3
1.51902E-2	1.313122E-4	6.433858E-3	1.483793E-4	-7.860216E-3
1.52061E-2	1.314166E-4	6.699829E-3	1.482521E-4	-8.135241E-3
1.5222E-2	1.315253E-4	6.96599E-3	1.481206E-4	-8.410006E-3
1.52379E-2	1.316381E-4	7.232349E-3	1.479847E-4	-8.6845E-3
1.52538E-2	1.317552E-4	7.498914E-3	1.478444E-4	-8.958715E-3
1.52697E-2	1.318766E-4	7.765693E-3	1.476998E-4	-9.232642E-3
1.52856E-2	1.320022E-4	8.032693E-3	1.475508E-4	-9.506272E-3
1.53015E-2	1.32132E-4	8.299922E-3	1.473975E-4	-9.779598E-3
1.53174E-2	1.322661E-4	8.567387E-3	1.472398E-4	-1.005261E-2
1.53333E-2	1.324045E-4	8.835096E-3	1.470778E-4	-1.03253E-2
1.53492E-2	1.325471E-4	9.103057E-3	1.469115E-4	-1.059765E-2
1.53651E-2	1.32694E-4	9.371278E-3	1.467408E-4	-1.086967E-2
1.5381E-2	1.328451E-4	9.639766E-3	1.465658E-4	-1.114133E-2
1.53969E-2	1.330005E-4	9.908529E-3	1.463865E-4	-1.141264E-2
1.54128E-2	1.331602E-4	1.017757E-2	1.462029E-4	-1.168358E-2
1.54287E-2	1.333242E-4	1.044691E-2	1.46015E-4	-1.195414E-2
1.54446E-2	1.334924E-4	1.071655E-2	1.458228E-4	-1.222432E-2
1.54605E-2	1.336649E-4	1.098649E-2	1.456262E-4	-1.249411E-2
1.54764E-2	1.338418E-4	1.125674E-2	1.454254E-4	-1.276349E-2
1.54923E-2	1.340229E-4	1.152732E-2	1.452204E-4	-1.303246E-2
1.55082E-2	1.342084E-4	1.179822E-2	1.45011E-4	-1.330102E-2
1.55241E-2	1.343981E-4	1.206947E-2	1.447974E-4	-1.356914E-2
1.554E-2	1.345922E-4	1.234106E-2	1.445795E-4	-1.383683E-2
1.555E-2	1.347156E-4	1.234881E-2	1.444412E-4	-1.382977E-2
1.556E-2	1.348391E-4	1.235656E-2	1.443029E-4	-1.382271E-2
1.557E-2	1.349627E-4	1.236429E-2	1.441647E-4	-1.381563E-2
1.558E-2	1.350864E-4	1.237202E-2	1.440266E-4	-1.380855E-2
1.559E-2	1.352102E-4	1.237973E-2	1.438886E-4	-1.380146E-2
1.56E-2	1.35334E-4	1.238744E-2	1.437506E-4	-1.379436E-2
1.561E-2	1.354579E-4	1.239513E-2	1.436127E-4	-1.378725E-2
1.562E-2	1.355819E-4	1.240282E-2	1.434748E-4	-1.378013E-2
1.563E-2	1.35706E-4	1.24105E-2	1.433371E-4	-1.377301E-2
1.564E-2	1.358301E-4	1.241816E-2	1.431994E-4	-1.376587E-2
1.565E-2	1.359544E-4	1.242582E-2	1.430618E-4	-1.375873E-2
1.566E-2	1.360786E-4	1.243347E-2	1.429242E-4	-1.375157E-2
1.567E-2	1.36203E-4	1.244111E-2	1.427867E-4	-1.374441E-2
1.568E-2	1.363275E-4	1.244874E-2	1.426493E-4	-1.373724E-2
1.569E-2	1.36452E-4	1.245636E-2	1.42512E-4	-1.373006E-2
1.57E-2	1.365766E-4	1.246397E-2	1.423747E-4	-1.372287E-2
1.571E-2	1.367013E-4	1.247157E-2	1.422375E-4	-1.371567E-2
1.572E-2	1.36826E-4	1.247916E-2	1.421004E-4	-1.370846E-2
1.573E-2	1.369509E-4	1.248674E-2	1.419634E-4	-1.370124E-2
1.574E-2	1.370758E-4	1.249431E-2	1.418264E-4	-1.369402E-2
1.575E-2	1.372007E-4	1.250188E-2	1.416895E-4	-1.368678E-2
1.576E-2	1.373258E-4	1.250943E-2	1.415526E-4	-1.367954E-2
1.577E-2	1.374509E-4	1.251698E-2	1.414159E-4	-1.367228E-2
1.578E-2	1.375761E-4	1.252451E-2	1.412792E-4	-1.366502E-2
1.579E-2	1.377014E-4	1.253204E-2	1.411426E-4	-1.365774E-2
1.58E-2	1.378268E-4	1.253956E-2	1.41006E-4	-1.365046E-2
1.581E-2	1.379522E-4	1.254706E-2	1.408696E-4	-1.364317E-2
1.582E-2	1.380777E-4	1.255456E-2	1.407332E-4	-1.363587E-2
1.583E-2	1.382033E-4	1.256205E-2	1.405969E-4	-1.362856E-2
1.584E-2	1.38329E-4	1.256953E-2	1.404606E-4	-1.362124E-2
1.585E-2	1.384547E-4	1.257701E-2	1.403244E-4	-1.361391E-2
1.586E-2	1.385805E-4	1.258447E-2	1.401883E-4	-1.360657E-2
1.587E-2	1.387064E-4	1.259192E-2	1.400523E-4	-1.359922E-2
1.588E-2	1.388323E-4	1.259937E-2	1.399163E-4	-1.359186E-2
1.589E-2	1.389584E-4	1.26068E-2	1.397805E-4	-1.358449E-2
1.59E-2	1.390845E-4	1.261423E-2	1.396447E-4	-1.357712E-2
1.591E-2	1.392107E-4	1.262165E-2	1.395089E-4	-1.356973E-2
1.592E-2	1.393369E-4	1.262906E-2	1.393733E-4	-1.356233E-2
1.593E-2	1.394632E-4	1.263646E-2	1.392377E-4	-1.355492E-2
1.594E-2	1.395896E-4	1.264385E-2	1.391022E-4	-1.354751E-2
1.595E-2	1.397161E-4	1.265123E-2	1.389667E-4	-1.354008E-2
1.596E-2	1.398427E-4	1.265861E-2	1.388314E-4	-1.353264E-2
1.597E-2	1.399693E-4	1.266597E-2	1.386961E-4	-1.35252E-2
1.598E-2	1.40096E-4	1.267333E-2	1.385609E-4	-1.351774E-2
1.599E-2	1.402228E-4	1.268068E-2	1.384257E-4	-1.351027E-2
1.6E-2	1.403496E-4	1.268801E-2	1.382907E-4	-1.35028E-2
1.601E-2	1.404765E-4	1.269535E-2	1.381557E-4	-1.349531E-2
1.602E-2	1.406035E-4	1.270267E-2	1.380207E-4	-1.348782E-2
1.603E-2	1.407306E-4	1.270998E-2	1.378859E-4	-1.348031E-2
1.604E-2	1.408577E-4	1.271729E-2	1.377511E-4	-1.347279E-2
1.605E-2	1.409849E-4	1.272458E-2	1.376164E-4	-1.346527E-2
1.606E-2	1.411122E-4	1.273187E-2	1.374818E-4	-1.345773E-2
1.607E-2	1.412395E-4	1.273915E-2	1.373473E-4	-1.345018E-2
1.608E-2	1.41367E-4	1.274642E-2	1.372128E-4	-1.344262E-2
1.609E-2	1.414945E-4	1.275368E-2	1.370784E-4	-1.343506E-2
1.61E-2	1.416221E-4	1.276094E-2	1.369441E-4	-1.342748E-2
1.611E-2	1.417497E-4	1.276818E-2	1.368099E-4	-1.341989E-2
1.612E-2	1.418774E-4	1.277542E-2	1.366757E-4	-1.341229E-2
1.613E-2	1.420052E-4	1.278265E-2	1.365416E-4	-1.340468E-2
1.614E-2	1.421331E-4	1.278987E-2	1.364076E-4	-1.339706E-2
1.615E-2	1.42261E-4	1.279708E-2	1.362737E-4	-1.338943E-2
1.616E-2	1.42389E-4	1.280428E-2	1.361398E-4	-1.338179E-2
1.617E-2	1.425171E-4	1.281148E-2	1.360061E-4	-1.337414E-2
1.618E-2	1.426452E-4	1.281867E-2	1.358724E-4	-1.336648E-2
1.619E-2	1.427735E-4	1.282585E-2	1.357387E-4	-1.335881E-2
1.62E-2	1.429018E-4	1.283302E-2	1.356052E-4	-1.335113E-2
1.621E-2	1.430301E-4	1.284018E-2	1.354717E-4	-1.334343E-2
1.622E-2	1.431586E-4	1.284733E-2	1.353383E-4	-1.333573E-2
1.623E-2	1.432871E-4	1.285448E-2	1.35205E-4	-1.332802E-2
1.624E-2	1.434156E-4	1.286162E-2	1.350718E-4	-1.332029E-2
1.625E-2	1.435443E-4	1.286875E-2	1.349386E-4	-1.331255E-2
1.626E-2	1.43673E-4	1.287587E-2	1.348055E-4	-1.330481E-2
1.627E-2	1.438018E-4	1.288298E-2	1.346725E-4	-1.329705E-2
1.628E-2	1.439307E-4	1.289009E-2	1.345396E-4	-1.328928E-2
1.629E-2	1.440596E-4	1.289719E-2	1.344067E-4	-1.32815E-2
1.63E-2	1.441886E-4	1.290428E-2	1.342739E-4	-1.327371E-2
1.631E-2	1.443177E-4	1.291136E-2	1.341412E-4	-1.326591E-2
1.632E-2	1.444469E-4	1.291844E-2	1.340086E-4	-1.32581E-2
1.633E-2	1.445761E-4	1.29255E-2	1.338761E-4	-1.325027E-2
1.634E-2	1.447054E-4	1.293256E-2	1.337436E-4	-1.324244E-2
1.635E-2	1.448347E-4	1.293961E-2	1.336112E-4	-1.323459E-2
1.636E-2	1.449642E-4	1.294666E-2	1.334789E-4	-1.322673E-2
1.637E-2	1.450937E-4	1.295369E-2	1.333467E-4	-1.321887E-2
1.638E-2	1.452232E-4	1.296072E-2	1.332145E-4	-1.321099E-2
1.639E-2	1.453529E-4	1.296774E-2	1.330825E-4	-1.32031E-2
1.64E-2	1.454826E-4	1.297475E-2	1.329505E-4	-1.319519E-2
1.641E-2	1.456124E-4	1.298175E-2	1.328186E-4	-1.318728E-2
1.642E-2	1.457422E-4	1.298875E-2	1.326867E-4	-1.317936E-2
1.643E-2	1.458721E-4	1.299574E-2	1.32555E-4	-1.317142E-2
1.644E-2	1.460021E-4	1.300272E-2	1.324233E-4	-1.316347E-2
1.645E-2	1.461322E-4	1.300969E-2	1.322917E-4	-1.315551E-2
1.646E-2	1.462623E-4	1.301666E-2	1.321602E-4	-1.314754E-2
1.647E-2	1.463925E-4	1.302362E-2	1.320288E-4	-1.313956E-2
1.648E-2	1.465228E-4	1.303057E-2	1.318974E-4	-1.313157E-2
1.649E-2	1.466531E-4	1.303751E-2	1.317661E-4	-1.312356E-2
1.65E-2	1.467836E-4	1.304445E-2	1.316349E-4	-1.311554E-2
1.651E-2	1.46914E-4	1.305137E-2	1.315038E-4	-1.310751E-2
1.652E-2	1.470446E-4	1.305829E-2	1.313728E-4	-1.309947E-2
1.653E-2	1.471752E-4	1.306521E-2	1.312418E-4	-1.309142E-2
1.654E-2	1.473059E-4	1.307211E-2	1.31111E-4	-1.308336E-2
1.65559E-2	1.475116E-4	1.279833E-2	1.30905E-4	-1.281745E-2
1.65718E-2	1.477129E-4	1.252414E-2	1.307034E-4	-1.25519E-2
1.65877E-2	1.479098E-4	1.224955E-2	1.305059E-4	-1.228672E-2
1.66036E-2	1.481024E-4	1.197456E-2	1.303126E-4	-1.202188E-2
1.66195E-2	1.482906E-4	1.169919E-2	1.301236E-4	-1.175738E-2
1.66354E-2	1.484744E-4	1.142345E-2	1.299388E-4	-1.149322E-2
1.66513E-2	1.486539E-4	1.114733E-2	1.297581E-4	-1.122938E-2
1.66672E-2	1.488289E-4	1.087086E-2	1.295817E-4	-1.096586E-2
1.66831E-2	1.489996E-4	1.059404E-2	1.294094E-4	-1.070265E-2
1.6699E-2	1.491658E-4	1.031688E-2	1.292413E-4	-1.043974E-2
1.67149E-2	1.493276E-4	1.003939E-2	1.290774E-4	-1.017713E-2
1.67308E-2	1.494851E-4	9.761581E-3	1.289177E-4	-9.914801E-3
1.67467E-2	1.496381E-4	9.483456E-3	1.287621E-4	-9.652757E-3
1.67626E-2	1.497866E-4	9.205026E-3	1.286107E-4	-9.390985E-3
1.67785E-2	1.499308E-4	8.926302E-3	1.284635E-4	-9.129478E-3
1.67944E-2	1.500705E-4	8.647291E-3	1.283204E-4	-8.868229E-3
1.68103E-2	1.502058E-4	8.368003E-3	1.281815E-4	-8.60723E-3
1.68262E-2	1.503366E-4	8.088448E-3	1.280467E-4	-8.346474E-3
1.68421E-2	1.50463E-4	7.808633E-3	1.279161E-4	-8.085953E-3
1.6858E-2	1.505849E-4	7.528568E-3	1.277896E-4	-7.825659E-3
1.68739E-2	1.507024E-4	7.248262E-3	1.276672E-4	-7.565586E-3
1.68898E-2	1.508154E-4	6.967724E-3	1.27549E-4	-7.305726E-3
1.69057E-2	1.509239E-4	6.686964E-3	1.274349E-4	-7.046072E-3
1.69216E-2	1.51028E-4	6.405989E-3	1.273249E-4	-6.786616E-3
1.69375E-2	1.511277E-4	6.124809E-3	1.272191E-4	-6.52735E-3
1.69534E-2	1.512228E-4	5.843433E-3	1.271173E-4	-6.268268E-3
1.69693E-2	1.513135E-4	5.561871E-3	1.270197E-4	-6.009362E-3
1.69852E-2	1.513997E-4	5.28013E-3	1.269262E-4	-5.750625E-3
1.70011E-2	1.514814E-4	4.998221E-3	1.268369E-4	-5.49205E-3
1.7017E-2	1.515586E-4	4.716152E-3	1.267516E-4	-5.233628E-3
1.70329E-2	1.516314E-4	4.433932E-3	1.266704E-4	-4.975353E-3
1.70488E-2	1.516996E-4	4.151571E-3	1.265934E-4	-4.717218E-3
1.70647E-2	1.517634E-4	3.869077E-3	1.265204E-4	-4.459215E-3
1.70806E-2	1.518226E-4	3.586459E-3	1.264516E-4	-4.201337E-3
1.70965E-2	1.518774E-4	3.303727E-3	1.263868E-4	-3.943577E-3
1.71124E-2	1.519277E-4	3.02089E-3	1.263262E-4	-3.685927E-3
1.71283E-2	1.519735E-4	2.737956E-3	1.262696E-4	-3.42838E-3
1.71442E-2	1.520148E-4	2.454935E-3	1.262171E-4	-3.170929E-3
1.71601E-2	1.520516E-4	2.171836E-3	1.261688E-4	-2.913567E-3
1.7176E-2	1.520838E-4	1.888667E-3	1.261245E-4	-2.656286E-3
1.71919E-2	1.521116E-4	1.605438E-3	1.260843E-4	-2.399079E-3
1.72078E-2	1.521349E-4	1.322159E-3	1.260482E-4	-2.14194E-3
1.72237E-2	1.521537E-4	1.038837E-3	1.260162E-4	-1.88486E-3
1.72396E-2	1.521679E-4	7.554825E-4	1.259883E-4	-1.627832E-3
1.72555E-2	1.521777E-4	4.721041E-4	1.259644E-4	-1.37085E-3
1.72714E-2	1.521829E-4	1.887109E-4	1.259447E-4	-1.113906E-3
1.72873E-2	1.521837E-4	-9.468793E-5	1.25929E-4	-8.56993E-4
1.73032E-2	1.521799E-4	-3.780834E-4	1.259174E-4	-6.001035E-4
1.73191E-2	1.521717E-4	-6.614664E-4	1.259099E-4	-3.432305E-4
1.7335E-2	1.521589E-4	-9.448279E-4	1.259065E-4	-8.636664E-5
1.73509E-2	1.521416E-4	-1.228159E-3	1.259072E-4	1.704951E-4
1.73668E-2	1.521198E-4	-1.51145E-3	1.259119E-4	4.273621E-4
1.73827E-2	1.520936E-4	-1.794693E-3	1.259208E-4	6.842415E-4
1.73986E-2	1.520628E-4	-2.077877E-3	1.259337E-4	9.411404E-4
1.74145E-2	1.520275E-4	-2.360995E-3	1.259507E-4	1.198066E-3
1.74304E-2	1.519877E-4	-2.644037E-3	1.259718E-4	1.455026E-3
