    Z      	  a(m)    	   a'    	  b(m) 	   b'
1.14713E-2	1.25117E-3	1.830106E-3	1.106851E-3	-4.77547E-3
1.14872E-2	1.251196E-3	1.387515E-3	1.106779E-3	-4.382477E-3
1.15031E-2	1.251214E-3	9.449164E-4	1.106712E-3	-3.98951E-3
1.1519E-2	1.251226E-3	5.023123E-4	1.106652E-3	-3.596564E-3
1.15349E-2	1.25123E-3	5.970541E-5	1.106598E-3	-3.203639E-3
1.15508E-2	1.251227E-3	-3.829018E-4	1.10655E-3	-2.810732E-3
1.15667E-2	1.251218E-3	-8.255069E-4	1.106508E-3	-2.41784E-3
1.15826E-2	1.251201E-3	-1.268107E-3	1.106473E-3	-2.024963E-3
1.15985E-2	1.251178E-3	-1.710701E-3	1.106444E-3	-1.632096E-3
1.16144E-2	1.251147E-3	-2.153284E-3	1.106421E-3	-1.239239E-3
1.16303E-2	1.251109E-3	-2.595856E-3	1.106404E-3	-8.463889E-4
1.16462E-2	1.251064E-3	-3.038412E-3	1.106394E-3	-4.535434E-4
1.16621E-2	1.251012E-3	-3.480952E-3	1.10639E-3	-6.070049E-5
1.1678E-2	1.250954E-3	-3.923472E-3	1.106392E-3	3.321421E-4
1.16939E-2	1.250888E-3	-4.36597E-3	1.106401E-3	7.249866E-4
1.17098E-2	1.250815E-3	-4.808443E-3	1.106415E-3	1.117835E-3
1.17257E-2	1.250735E-3	-5.250889E-3	1.106436E-3	1.51069E-3
1.17416E-2	1.250648E-3	-5.693306E-3	1.106463E-3	1.903554E-3
1.17575E-2	1.250554E-3	-6.13569E-3	1.106497E-3	2.296428E-3
1.17734E-2	1.250453E-3	-6.57804E-3	1.106536E-3	2.689315E-3
1.17893E-2	1.250345E-3	-7.020353E-3	1.106582E-3	3.082217E-3
1.18052E-2	1.250229E-3	-7.462626E-3	1.106634E-3	3.475137E-3
1.18211E-2	1.250107E-3	-7.904857E-3	1.106693E-3	3.868076E-3
1.1837E-2	1.249978E-3	-8.347044E-3	1.106757E-3	4.261037E-3
1.18529E-2	1.249842E-3	-8.789183E-3	1.106828E-3	4.654022E-3
1.18688E-2	1.249699E-3	-9.231273E-3	1.106905E-3	5.047034E-3
1.18847E-2	1.249548E-3	-9.673311E-3	1.106989E-3	5.440074E-3
1.19006E-2	1.249391E-3	-1.011529E-2	1.107078E-3	5.833144E-3
1.19165E-2	1.249227E-3	-1.055722E-2	1.107174E-3	6.226248E-3
1.19324E-2	1.249055E-3	-1.099909E-2	1.107276E-3	6.619386E-3
1.19483E-2	1.248877E-3	-1.144089E-2	1.107385E-3	7.012562E-3
1.19642E-2	1.248691E-3	-1.188263E-2	1.107499E-3	7.405777E-3
1.19801E-2	1.248499E-3	-1.232431E-2	1.10762E-3	7.799034E-3
1.1996E-2	1.248299E-3	-1.276591E-2	1.107747E-3	8.192335E-3
1.20119E-2	1.248093E-3	-1.320744E-2	1.107881E-3	8.585683E-3
1.20278E-2	1.247879E-3	-1.36489E-2	1.10802E-3	8.979078E-3
1.20437E-2	1.247659E-3	-1.409028E-2	1.108166E-3	9.372524E-3
1.20596E-2	1.247431E-3	-1.453158E-2	1.108318E-3	9.766023E-3
1.20755E-2	1.247197E-3	-1.49728E-2	1.108477E-3	1.015958E-2
1.20914E-2	1.246955E-3	-1.541394E-2	1.108641E-3	1.055319E-2
1.21073E-2	1.246707E-3	-1.585498E-2	1.108812E-3	1.094686E-2
1.21232E-2	1.246451E-3	-1.629594E-2	1.10899E-3	1.134059E-2
1.21391E-2	1.246188E-3	-1.673681E-2	1.109173E-3	1.173439E-2
1.2155E-2	1.245919E-3	-1.717758E-2	1.109363E-3	1.212825E-2
1.21709E-2	1.245642E-3	-1.761826E-2	1.109559E-3	1.252218E-2
1.21868E-2	1.245359E-3	-1.805883E-2	1.109761E-3	1.291618E-2
1.22027E-2	1.245068E-3	-1.849931E-2	1.109969E-3	1.331026E-2
1.22186E-2	1.24477E-3	-1.893968E-2	1.110184E-3	1.370441E-2
1.22345E-2	1.244466E-3	-1.937994E-2	1.110405E-3	1.409863E-2
1.22504E-2	1.244154E-3	-1.98201E-2	1.110633E-3	1.449294E-2
1.22663E-2	1.243835E-3	-2.026014E-2	1.110866E-3	1.488733E-2
1.22822E-2	1.24351E-3	-2.070007E-2	1.111106E-3	1.52818E-2
1.22981E-2	1.243177E-3	-2.113988E-2	1.111352E-3	1.567636E-2
1.2314E-2	1.242837E-3	-2.157957E-2	1.111604E-3	1.6071E-2
1.23299E-2	1.242491E-3	-2.201914E-2	1.111863E-3	1.646574E-2
1.23458E-2	1.242137E-3	-2.245859E-2	1.112128E-3	1.686057E-2
1.23617E-2	1.241777E-3	-2.289791E-2	1.112399E-3	1.725549E-2
1.23776E-2	1.241409E-3	-2.33371E-2	1.112677E-3	1.765052E-2
1.23935E-2	1.241035E-3	-2.377616E-2	1.112961E-3	1.804564E-2
1.24094E-2	1.240653E-3	-2.421509E-2	1.113251E-3	1.844086E-2
1.24253E-2	1.240265E-3	-2.465388E-2	1.113547E-3	1.883619E-2
1.24412E-2	1.239869E-3	-2.509253E-2	1.11385E-3	1.923162E-2
1.24571E-2	1.239467E-3	-2.553104E-2	1.114159E-3	1.962716E-2
1.2473E-2	1.239057E-3	-2.59694E-2	1.114474E-3	2.002281E-2
1.24889E-2	1.238641E-3	-2.640762E-2	1.114795E-3	2.041858E-2
1.25048E-2	1.238217E-3	-2.684569E-2	1.115123E-3	2.081446E-2
1.25207E-2	1.237787E-3	-2.728361E-2	1.115457E-3	2.121045E-2
1.25366E-2	1.23735E-3	-2.772137E-2	1.115798E-3	2.160657E-2
1.25525E-2	1.236906E-3	-2.815898E-2	1.116144E-3	2.200281E-2
1.25684E-2	1.236454E-3	-2.859643E-2	1.116497E-3	2.239917E-2
1.25843E-2	1.235996E-3	-2.903372E-2	1.116857E-3	2.279566E-2
1.26002E-2	1.235531E-3	-2.947085E-2	1.117222E-3	2.319228E-2
1.26161E-2	1.235059E-3	-2.990781E-2	1.117594E-3	2.358903E-2
1.2632E-2	1.23458E-3	-3.03446E-2	1.117972E-3	2.398591E-2
1.26479E-2	1.234094E-3	-3.078121E-2	1.118357E-3	2.438292E-2
1.26638E-2	1.233601E-3	-3.121766E-2	1.118748E-3	2.478008E-2
1.26797E-2	1.233101E-3	-3.165393E-2	1.119145E-3	2.517737E-2
1.26956E-2	1.232595E-3	-3.209002E-2	1.119548E-3	2.55748E-2
1.27115E-2	1.232081E-3	-3.252593E-2	1.119958E-3	2.597238E-2
1.27274E-2	1.23156E-3	-3.296166E-2	1.120374E-3	2.637011E-2
1.27433E-2	1.231033E-3	-3.33972E-2	1.120797E-3	2.676798E-2
1.27592E-2	1.230498E-3	-3.383256E-2	1.121225E-3	2.716601E-2
1.27751E-2	1.229957E-3	-3.426772E-2	1.121661E-3	2.756418E-2
1.2791E-2	1.229408E-3	-3.470269E-2	1.122102E-3	2.796252E-2
1.28069E-2	1.228853E-3	-3.513746E-2	1.12255E-3	2.836101E-2
1.28228E-2	1.228291E-3	-3.557204E-2	1.123004E-3	2.875966E-2
1.28387E-2	1.227722E-3	-3.600641E-2	1.123464E-3	2.915847E-2
1.28546E-2	1.227146E-3	-3.644059E-2	1.123931E-3	2.955745E-2
1.28705E-2	1.226563E-3	-3.687455E-2	1.124404E-3	2.995659E-2
1.28864E-2	1.225974E-3	-3.730831E-2	1.124884E-3	3.03559E-2
1.29023E-2	1.225377E-3	-3.774186E-2	1.12537E-3	3.075539E-2
1.29182E-2	1.224773E-3	-3.81752E-2	1.125862E-3	3.115504E-2
1.29341E-2	1.224163E-3	-3.860832E-2	1.12636E-3	3.155488E-2
1.295E-2	1.223546E-3	-3.904123E-2	1.126865E-3	3.195489E-2
1.296E-2	1.223155E-3	-3.904073E-2	1.127185E-3	3.195538E-2
1.297E-2	1.222765E-3	-3.904024E-2	1.127504E-3	3.195587E-2
1.298E-2	1.222374E-3	-3.903975E-2	1.127824E-3	3.195637E-2
1.299E-2	1.221984E-3	-3.903926E-2	1.128143E-3	3.195686E-2
1.3E-2	1.221594E-3	-3.903877E-2	1.128463E-3	3.195735E-2
1.301E-2	1.221203E-3	-3.903828E-2	1.128783E-3	3.195784E-2
1.302E-2	1.220813E-3	-3.903778E-2	1.129102E-3	3.195834E-2
1.303E-2	1.220422E-3	-3.903729E-2	1.129422E-3	3.195883E-2
1.304E-2	1.220032E-3	-3.90368E-2	1.129741E-3	3.195932E-2
1.305E-2	1.219642E-3	-3.903631E-2	1.130061E-3	3.195982E-2
1.306E-2	1.219251E-3	-3.903582E-2	1.130381E-3	3.196031E-2
1.307E-2	1.218861E-3	-3.903533E-2	1.1307E-3	3.19608E-2
1.308E-2	1.218471E-3	-3.903483E-2	1.13102E-3	3.196129E-2
1.309E-2	1.21808E-3	-3.903434E-2	1.131339E-3	3.196179E-2
1.31E-2	1.21769E-3	-3.903385E-2	1.131659E-3	3.196228E-2
1.311E-2	1.2173E-3	-3.903336E-2	1.131979E-3	3.196277E-2
1.312E-2	1.216909E-3	-3.903287E-2	1.132298E-3	3.196327E-2
1.313E-2	1.216519E-3	-3.903238E-2	1.132618E-3	3.196376E-2
1.314E-2	1.216129E-3	-3.903188E-2	1.132938E-3	3.196425E-2
1.315E-2	1.215738E-3	-3.903139E-2	1.133257E-3	3.196475E-2
1.316E-2	1.215348E-3	-3.90309E-2	1.133577E-3	3.196524E-2
1.317E-2	1.214958E-3	-3.903041E-2	1.133896E-3	3.196573E-2
1.318E-2	1.214567E-3	-3.902992E-2	1.134216E-3	3.196622E-2
1.319E-2	1.214177E-3	-3.902942E-2	1.134536E-3	3.196672E-2
1.32E-2	1.213787E-3	-3.902893E-2	1.134855E-3	3.196721E-2
1.321E-2	1.213397E-3	-3.902844E-2	1.135175E-3	3.19677E-2
1.322E-2	1.213006E-3	-3.902795E-2	1.135495E-3	3.19682E-2
1.323E-2	1.212616E-3	-3.902746E-2	1.135815E-3	3.196869E-2
1.324E-2	1.212226E-3	-3.902696E-2	1.136134E-3	3.196918E-2
1.325E-2	1.211835E-3	-3.902647E-2	1.136454E-3	3.196968E-2
1.326E-2	1.211445E-3	-3.902598E-2	1.136774E-3	3.197017E-2
1.327E-2	1.211055E-3	-3.902549E-2	1.137093E-3	3.197066E-2
1.328E-2	1.210665E-3	-3.9025E-2	1.137413E-3	3.197116E-2
1.329E-2	1.210274E-3	-3.90245E-2	1.137733E-3	3.197165E-2
1.33E-2	1.209884E-3	-3.902401E-2	1.138052E-3	3.197214E-2
1.331E-2	1.209494E-3	-3.902352E-2	1.138372E-3	3.197264E-2
1.332E-2	1.209104E-3	-3.902303E-2	1.138692E-3	3.197313E-2
1.333E-2	1.208713E-3	-3.902254E-2	1.139012E-3	3.197362E-2
1.334E-2	1.208323E-3	-3.902204E-2	1.139331E-3	3.197411E-2
1.335E-2	1.207933E-3	-3.902155E-2	1.139651E-3	3.197461E-2
1.336E-2	1.207543E-3	-3.902106E-2	1.139971E-3	3.19751E-2
1.337E-2	1.207153E-3	-3.902057E-2	1.140291E-3	3.197559E-2
1.338E-2	1.206762E-3	-3.902007E-2	1.14061E-3	3.197609E-2
1.339E-2	1.206372E-3	-3.901958E-2	1.14093E-3	3.197658E-2
1.34E-2	1.205982E-3	-3.901909E-2	1.14125E-3	3.197707E-2
1.341E-2	1.205592E-3	-3.90186E-2	1.14157E-3	3.197757E-2
1.342E-2	1.205202E-3	-3.90181E-2	1.141889E-3	3.197806E-2
1.343E-2	1.204811E-3	-3.901761E-2	1.142209E-3	3.197855E-2
1.344E-2	1.204421E-3	-3.901712E-2	1.142529E-3	3.197905E-2
1.345E-2	1.204031E-3	-3.901663E-2	1.142849E-3	3.197954E-2
1.346E-2	1.203641E-3	-3.901614E-2	1.143169E-3	3.198003E-2
1.347E-2	1.203251E-3	-3.901564E-2	1.143488E-3	3.198053E-2
1.348E-2	1.202861E-3	-3.901515E-2	1.143808E-3	3.198102E-2
1.349E-2	1.20247E-3	-3.901466E-2	1.144128E-3	3.198151E-2
1.35E-2	1.20208E-3	-3.901416E-2	1.144448E-3	3.198201E-2
1.351E-2	1.20169E-3	-3.901367E-2	1.144768E-3	3.19825E-2
1.352E-2	1.2013E-3	-3.901318E-2	1.145088E-3	3.198299E-2
1.353E-2	1.20091E-3	-3.901269E-2	1.145407E-3	3.198349E-2
1.354E-2	1.20052E-3	-3.901219E-2	1.145727E-3	3.198398E-2
1.355E-2	1.20013E-3	-3.90117E-2	1.146047E-3	3.198447E-2
1.356E-2	1.19974E-3	-3.901121E-2	1.146367E-3	3.198497E-2
1.357E-2	1.199349E-3	-3.901072E-2	1.146687E-3	3.198546E-2
1.358E-2	1.198959E-3	-3.901022E-2	1.147007E-3	3.198595E-2
1.359E-2	1.198569E-3	-3.900973E-2	1.147326E-3	3.198645E-2
1.36E-2	1.198179E-3	-3.900924E-2	1.147646E-3	3.198694E-2
1.361E-2	1.197789E-3	-3.900875E-2	1.147966E-3	3.198744E-2
1.362E-2	1.197399E-3	-3.900825E-2	1.148286E-3	3.198793E-2
1.363E-2	1.197009E-3	-3.900776E-2	1.148606E-3	3.198842E-2
1.364E-2	1.196619E-3	-3.900727E-2	1.148926E-3	3.198892E-2
1.365E-2	1.196229E-3	-3.900677E-2	1.149246E-3	3.198941E-2
1.366E-2	1.195839E-3	-3.900628E-2	1.149566E-3	3.19899E-2
1.367E-2	1.195449E-3	-3.900579E-2	1.149886E-3	3.19904E-2
1.368E-2	1.195059E-3	-3.90053E-2	1.150205E-3	3.199089E-2
1.369E-2	1.194669E-3	-3.90048E-2	1.150525E-3	3.199138E-2
1.37E-2	1.194278E-3	-3.900431E-2	1.150845E-3	3.199188E-2
1.371E-2	1.193888E-3	-3.900382E-2	1.151165E-3	3.199237E-2
1.372E-2	1.193498E-3	-3.900332E-2	1.151485E-3	3.199286E-2
1.373E-2	1.193108E-3	-3.900283E-2	1.151805E-3	3.199336E-2
1.374E-2	1.192718E-3	-3.900234E-2	1.152125E-3	3.199385E-2
1.375E-2	1.192328E-3	-3.900185E-2	1.152445E-3	3.199434E-2
1.376E-2	1.191938E-3	-3.900135E-2	1.152765E-3	3.199484E-2
1.377E-2	1.191548E-3	-3.900086E-2	1.153085E-3	3.199533E-2
1.378E-2	1.191158E-3	-3.900037E-2	1.153405E-3	3.199583E-2
1.379E-2	1.190768E-3	-3.899987E-2	1.153725E-3	3.199632E-2
1.38E-2	1.190378E-3	-3.899938E-2	1.154045E-3	3.199681E-2
1.381E-2	1.189988E-3	-3.899889E-2	1.154365E-3	3.199731E-2
1.382E-2	1.189598E-3	-3.899839E-2	1.154685E-3	3.19978E-2
1.383E-2	1.189208E-3	-3.89979E-2	1.155005E-3	3.199829E-2
1.384E-2	1.188818E-3	-3.899741E-2	1.155325E-3	3.199879E-2
1.385E-2	1.188428E-3	-3.899691E-2	1.155645E-3	3.199928E-2
1.386E-2	1.188038E-3	-3.899642E-2	1.155965E-3	3.199978E-2
1.387E-2	1.187648E-3	-3.899593E-2	1.156285E-3	3.200027E-2
1.388E-2	1.187259E-3	-3.899543E-2	1.156605E-3	3.200076E-2
1.389E-2	1.186869E-3	-3.899494E-2	1.156925E-3	3.200126E-2
1.39E-2	1.186479E-3	-3.899445E-2	1.157245E-3	3.200175E-2
1.391E-2	1.186089E-3	-3.899395E-2	1.157565E-3	3.200224E-2
1.392E-2	1.185699E-3	-3.899346E-2	1.157885E-3	3.200274E-2
1.393E-2	1.185309E-3	-3.899297E-2	1.158205E-3	3.200323E-2
1.394E-2	1.184919E-3	-3.899247E-2	1.158525E-3	3.200373E-2
1.395E-2	1.184529E-3	-3.899198E-2	1.158845E-3	3.200422E-2
1.39659E-2	1.183908E-3	-3.90865E-2	1.159354E-3	3.209829E-2
1.39818E-2	1.183286E-3	-3.918098E-2	1.159866E-3	3.219241E-2
1.39977E-2	1.182662E-3	-3.92754E-2	1.160378E-3	3.228656E-2
1.40136E-2	1.182037E-3	-3.936978E-2	1.160892E-3	3.238076E-2
1.40295E-2	1.18141E-3	-3.94641E-2	1.161408E-3	3.2475E-2
1.40454E-2	1.180782E-3	-3.955838E-2	1.161925E-3	3.256927E-2
1.40613E-2	1.180152E-3	-3.96526E-2	1.162444E-3	3.26636E-2
1.40772E-2	1.179521E-3	-3.974677E-2	1.162964E-3	3.275796E-2
1.40931E-2	1.178888E-3	-3.984089E-2	1.163485E-3	3.285236E-2
1.4109E-2	1.178254E-3	-3.993496E-2	1.164008E-3	3.294681E-2
1.41249E-2	1.177618E-3	-4.002898E-2	1.164533E-3	3.30413E-2
1.41408E-2	1.176981E-3	-4.012295E-2	1.165059E-3	3.313583E-2
1.41567E-2	1.176343E-3	-4.021686E-2	1.165587E-3	3.323041E-2
1.41726E-2	1.175702E-3	-4.031073E-2	1.166116E-3	3.332502E-2
1.41885E-2	1.175061E-3	-4.040454E-2	1.166646E-3	3.341968E-2
1.42044E-2	1.174418E-3	-4.04983E-2	1.167179E-3	3.351438E-2
1.42203E-2	1.173773E-3	-4.059201E-2	1.167712E-3	3.360913E-2
1.42362E-2	1.173127E-3	-4.068567E-2	1.168247E-3	3.370392E-2
1.42521E-2	1.172479E-3	-4.077927E-2	1.168784E-3	3.379875E-2
1.4268E-2	1.17183E-3	-4.087282E-2	1.169322E-3	3.389362E-2
1.42839E-2	1.171179E-3	-4.096632E-2	1.169862E-3	3.398854E-2
1.42998E-2	1.170527E-3	-4.105977E-2	1.170403E-3	3.40835E-2
1.43157E-2	1.169874E-3	-4.115317E-2	1.170946E-3	3.417851E-2
1.43316E-2	1.169219E-3	-4.124651E-2	1.17149E-3	3.427355E-2
1.43475E-2	1.168562E-3	-4.13398E-2	1.172036E-3	3.436865E-2
1.43634E-2	1.167904E-3	-4.143304E-2	1.172583E-3	3.446378E-2
1.43793E-2	1.167244E-3	-4.152622E-2	1.173131E-3	3.455896E-2
1.43952E-2	1.166583E-3	-4.161935E-2	1.173682E-3	3.465419E-2
1.44111E-2	1.165921E-3	-4.171243E-2	1.174233E-3	3.474946E-2
1.4427E-2	1.165257E-3	-4.180545E-2	1.174787E-3	3.484477E-2
1.44429E-2	1.164591E-3	-4.189842E-2	1.175342E-3	3.494013E-2
1.44588E-2	1.163925E-3	-4.199134E-2	1.175898E-3	3.503553E-2
1.44747E-2	1.163256E-3	-4.20842E-2	1.176456E-3	3.513098E-2
1.44906E-2	1.162586E-3	-4.217701E-2	1.177015E-3	3.522647E-2
1.45065E-2	1.161915E-3	-4.226977E-2	1.177576E-3	3.532201E-2
1.45224E-2	1.161242E-3	-4.236247E-2	1.178138E-3	3.54176E-2
1.45383E-2	1.160568E-3	-4.245511E-2	1.178702E-3	3.551322E-2
1.45542E-2	1.159892E-3	-4.254771E-2	1.179268E-3	3.56089E-2
1.45701E-2	1.159215E-3	-4.264024E-2	1.179834E-3	3.570462E-2
1.4586E-2	1.158536E-3	-4.273273E-2	1.180403E-3	3.580038E-2
1.46019E-2	1.157856E-3	-4.282515E-2	1.180973E-3	3.589619E-2
1.46178E-2	1.157174E-3	-4.291753E-2	1.181544E-3	3.599205E-2
1.46337E-2	1.156491E-3	-4.300985E-2	1.182117E-3	3.608796E-2
1.46496E-2	1.155807E-3	-4.310211E-2	1.182692E-3	3.61839E-2
1.46655E-2	1.15512E-3	-4.319432E-2	1.183268E-3	3.62799E-2
1.46814E-2	1.154433E-3	-4.328647E-2	1.183846E-3	3.637594E-2
1.46973E-2	1.153744E-3	-4.337857E-2	1.184425E-3	3.647203E-2
1.47132E-2	1.153053E-3	-4.347061E-2	1.185006E-3	3.656817E-2
1.47291E-2	1.152362E-3	-4.35626E-2	1.185588E-3	3.666435E-2
1.4745E-2	1.151668E-3	-4.365453E-2	1.186171E-3	3.676058E-2
1.47609E-2	1.150973E-3	-4.37464E-2	1.186757E-3	3.685686E-2
1.47768E-2	1.150277E-3	-4.383822E-2	1.187344E-3	3.695318E-2
1.47927E-2	1.149579E-3	-4.392998E-2	1.187932E-3	3.704955E-2
1.48086E-2	1.14888E-3	-4.402169E-2	1.188522E-3	3.714597E-2
1.48245E-2	1.148179E-3	-4.411334E-2	1.189113E-3	3.724243E-2
1.48404E-2	1.147477E-3	-4.420493E-2	1.189706E-3	3.733895E-2
1.48563E-2	1.146774E-3	-4.429647E-2	1.1903E-3	3.743551E-2
1.48722E-2	1.146069E-3	-4.438795E-2	1.190896E-3	3.753212E-2
1.48881E-2	1.145362E-3	-4.447937E-2	1.191494E-3	3.762878E-2
1.4904E-2	1.144654E-3	-4.457073E-2	1.192093E-3	3.772548E-2
1.49199E-2	1.143945E-3	-4.466204E-2	1.192694E-3	3.782224E-2
1.49358E-2	1.143234E-3	-4.475329E-2	1.193296E-3	3.791904E-2
1.49517E-2	1.142522E-3	-4.484449E-2	1.1939E-3	3.801589E-2
1.49676E-2	1.141808E-3	-4.493563E-2	1.194505E-3	3.811279E-2
1.49835E-2	1.141093E-3	-4.502671E-2	1.195111E-3	3.820974E-2
1.49994E-2	1.140376E-3	-4.511773E-2	1.19572E-3	3.830673E-2
1.50153E-2	1.139658E-3	-4.520869E-2	1.19633E-3	3.840378E-2
1.50312E-2	1.138938E-3	-4.52996E-2	1.196941E-3	3.850087E-2
1.50471E-2	1.138217E-3	-4.539044E-2	1.197554E-3	3.859802E-2
1.5063E-2	1.137495E-3	-4.548123E-2	1.198168E-3	3.869521E-2
1.50789E-2	1.136771E-3	-4.557197E-2	1.198784E-3	3.879246E-2
1.50948E-2	1.136046E-3	-4.566264E-2	1.199402E-3	3.888975E-2
1.51107E-2	1.135319E-3	-4.575325E-2	1.200021E-3	3.898709E-2
1.51266E-2	1.134591E-3	-4.584381E-2	1.200642E-3	3.908449E-2
1.51425E-2	1.133861E-3	-4.593431E-2	1.201264E-3	3.918193E-2
1.51584E-2	1.13313E-3	-4.602474E-2	1.201888E-3	3.927942E-2
1.51743E-2	1.132398E-3	-4.611512E-2	1.202513E-3	3.937697E-2
1.51902E-2	1.131664E-3	-4.620544E-2	1.20314E-3	3.947456E-2
1.52061E-2	1.130928E-3	-4.629571E-2	1.203768E-3	3.95722E-2
1.5222E-2	1.130191E-3	-4.638591E-2	1.204398E-3	3.96699E-2
1.52379E-2	1.129453E-3	-4.647605E-2	1.20503E-3	3.976765E-2
1.52538E-2	1.128714E-3	-4.656613E-2	1.205663E-3	3.986544E-2
1.52697E-2	1.127972E-3	-4.665616E-2	1.206298E-3	3.996329E-2
1.52856E-2	1.12723E-3	-4.674612E-2	1.206934E-3	4.006119E-2
1.53015E-2	1.126486E-3	-4.683602E-2	1.207572E-3	4.015914E-2
1.53174E-2	1.125741E-3	-4.692587E-2	1.208211E-3	4.025714E-2
1.53333E-2	1.124994E-3	-4.701565E-2	1.208852E-3	4.035519E-2
1.53492E-2	1.124245E-3	-4.710537E-2	1.209494E-3	4.04533E-2
1.53651E-2	1.123496E-3	-4.719504E-2	1.210138E-3	4.055146E-2
1.5381E-2	1.122745E-3	-4.728464E-2	1.210784E-3	4.064967E-2
1.53969E-2	1.121992E-3	-4.737418E-2	1.211431E-3	4.074793E-2
1.54128E-2	1.121238E-3	-4.746366E-2	1.21208E-3	4.084624E-2
1.54287E-2	1.120483E-3	-4.755308E-2	1.21273E-3	4.09446E-2
1.54446E-2	1.119726E-3	-4.764244E-2	1.213382E-3	4.104302E-2
1.54605E-2	1.118968E-3	-4.773174E-2	1.214035E-3	4.114149E-2
1.54764E-2	1.118208E-3	-4.782098E-2	1.21469E-3	4.124001E-2
1.54923E-2	1.117447E-3	-4.791016E-2	1.215346E-3	4.133859E-2
1.55082E-2	1.116685E-3	-4.799927E-2	1.216004E-3	4.143722E-2
1.55241E-2	1.115921E-3	-4.808832E-2	1.216664E-3	4.15359E-2
1.554E-2	1.115155E-3	-4.817732E-2	1.217325E-3	4.163463E-2
1.555E-2	1.114674E-3	-4.817682E-2	1.217742E-3	4.163513E-2
1.556E-2	1.114192E-3	-4.817632E-2	1.218158E-3	4.163562E-2
1.557E-2	1.11371E-3	-4.817583E-2	1.218574E-3	4.163612E-2
1.558E-2	1.113228E-3	-4.817533E-2	1.218991E-3	4.163662E-2
1.559E-2	1.112746E-3	-4.817483E-2	1.219407E-3	4.163711E-2
1.56E-2	1.112265E-3	-4.817434E-2	1.219823E-3	4.163761E-2
1.561E-2	1.111783E-3	-4.817384E-2	1.22024E-3	4.16381E-2
1.562E-2	1.111301E-3	-4.817334E-2	1.220656E-3	4.16386E-2
1.563E-2	1.11082E-3	-4.817284E-2	1.221073E-3	4.163909E-2
1.564E-2	1.110338E-3	-4.817235E-2	1.221489E-3	4.163959E-2
1.565E-2	1.109856E-3	-4.817185E-2	1.221905E-3	4.164008E-2
1.566E-2	1.109374E-3	-4.817135E-2	1.222322E-3	4.164058E-2
1.567E-2	1.108893E-3	-4.817086E-2	1.222738E-3	4.164107E-2
1.568E-2	1.108411E-3	-4.817036E-2	1.223155E-3	4.164157E-2
1.569E-2	1.107929E-3	-4.816986E-2	1.223571E-3	4.164206E-2
1.57E-2	1.107448E-3	-4.816937E-2	1.223987E-3	4.164256E-2
1.571E-2	1.106966E-3	-4.816887E-2	1.224404E-3	4.164306E-2
1.572E-2	1.106484E-3	-4.816837E-2	1.22482E-3	4.164355E-2
1.573E-2	1.106003E-3	-4.816787E-2	1.225237E-3	4.164405E-2
1.574E-2	1.105521E-3	-4.816738E-2	1.225653E-3	4.164454E-2
1.575E-2	1.105039E-3	-4.816688E-2	1.22607E-3	4.164504E-2
1.576E-2	1.104557E-3	-4.816638E-2	1.226486E-3	4.164553E-2
1.577E-2	1.104076E-3	-4.816588E-2	1.226903E-3	4.164603E-2
1.578E-2	1.103594E-3	-4.816539E-2	1.227319E-3	4.164652E-2
1.579E-2	1.103113E-3	-4.816489E-2	1.227735E-3	4.164702E-2
1.58E-2	1.102631E-3	-4.816439E-2	1.228152E-3	4.164751E-2
1.581E-2	1.102149E-3	-4.81639E-2	1.228568E-3	4.164801E-2
1.582E-2	1.101668E-3	-4.81634E-2	1.228985E-3	4.164851E-2
1.583E-2	1.101186E-3	-4.81629E-2	1.229401E-3	4.1649E-2
1.584E-2	1.100704E-3	-4.81624E-2	1.229818E-3	4.16495E-2
1.585E-2	1.100223E-3	-4.816191E-2	1.230234E-3	4.164999E-2
1.586E-2	1.099741E-3	-4.816141E-2	1.230651E-3	4.165049E-2
1.587E-2	1.099259E-3	-4.816091E-2	1.231067E-3	4.165098E-2
1.588E-2	1.098778E-3	-4.816041E-2	1.231484E-3	4.165148E-2
1.589E-2	1.098296E-3	-4.815992E-2	1.2319E-3	4.165198E-2
1.59E-2	1.097815E-3	-4.815942E-2	1.232317E-3	4.165247E-2
1.591E-2	1.097333E-3	-4.815892E-2	1.232733E-3	4.165297E-2
1.592E-2	1.096852E-3	-4.815842E-2	1.23315E-3	4.165346E-2
1.593E-2	1.09637E-3	-4.815793E-2	1.233567E-3	4.165396E-2
1.594E-2	1.095888E-3	-4.815743E-2	1.233983E-3	4.165445E-2
1.595E-2	1.095407E-3	-4.815693E-2	1.2344E-3	4.165495E-2
1.596E-2	1.094925E-3	-4.815643E-2	1.234816E-3	4.165544E-2
1.597E-2	1.094444E-3	-4.815593E-2	1.235233E-3	4.165594E-2
1.598E-2	1.093962E-3	-4.815544E-2	1.235649E-3	4.165644E-2
1.599E-2	1.093481E-3	-4.815494E-2	1.236066E-3	4.165693E-2
1.6E-2	1.092999E-3	-4.815444E-2	1.236482E-3	4.165743E-2
1.601E-2	1.092517E-3	-4.815394E-2	1.236899E-3	4.165792E-2
1.602E-2	1.092036E-3	-4.815345E-2	1.237316E-3	4.165842E-2
1.603E-2	1.091554E-3	-4.815295E-2	1.237732E-3	4.165891E-2
1.604E-2	1.091073E-3	-4.815245E-2	1.238149E-3	4.165941E-2
