    Z      	  a(m)    	   a'    	  b(m) 	   b'
2.68169E-2	3.022499E-4	3.002197E-3	2.978186E-4	-8.633971E-3
2.68338E-2	3.022997E-4	2.887358E-3	2.976736E-4	-8.51829E-3
2.68507E-2	3.023475E-4	2.772501E-3	2.975307E-4	-8.402662E-3
2.68676E-2	3.023934E-4	2.657625E-3	2.973896E-4	-8.287086E-3
2.68845E-2	3.024373E-4	2.542731E-3	2.972506E-4	-8.171563E-3
2.69014E-2	3.024793E-4	2.42782E-3	2.971134E-4	-8.056091E-3
2.69183E-2	3.025194E-4	2.312893E-3	2.969783E-4	-7.940669E-3
2.69352E-2	3.025575E-4	2.19795E-3	2.96845E-4	-7.825297E-3
2.69521E-2	3.025937E-4	2.082992E-3	2.967138E-4	-7.709974E-3
2.6969E-2	3.026279E-4	1.968021E-3	2.965844E-4	-7.5947E-3
2.69859E-2	3.026602E-4	1.853037E-3	2.964571E-4	-7.479473E-3
2.70028E-2	3.026905E-4	1.73804E-3	2.963316E-4	-7.364293E-3
2.70197E-2	3.027189E-4	1.623031E-3	2.962082E-4	-7.249159E-3
2.70366E-2	3.027454E-4	1.508012E-3	2.960866E-4	-7.13407E-3
2.70535E-2	3.027699E-4	1.392982E-3	2.95967E-4	-7.019026E-3
2.70704E-2	3.027925E-4	1.277943E-3	2.958494E-4	-6.904026E-3
2.70873E-2	3.028131E-4	1.162896E-3	2.957337E-4	-6.78907E-3
2.71042E-2	3.028318E-4	1.04784E-3	2.956199E-4	-6.674156E-3
2.71211E-2	3.028485E-4	9.327782E-4	2.955081E-4	-6.559283E-3
2.7138E-2	3.028633E-4	8.177098E-4	2.953982E-4	-6.444452E-3
2.71549E-2	3.028762E-4	7.026359E-4	2.952903E-4	-6.329661E-3
2.71718E-2	3.028871E-4	5.875572E-4	2.951843E-4	-6.21491E-3
2.71887E-2	3.02896E-4	4.724747E-4	2.950802E-4	-6.100198E-3
2.72056E-2	3.02903E-4	3.573889E-4	2.949781E-4	-5.985524E-3
2.72225E-2	3.029081E-4	2.423008E-4	2.948779E-4	-5.870887E-3
2.72394E-2	3.029112E-4	1.272111E-4	2.947796E-4	-5.756288E-3
2.72563E-2	3.029124E-4	1.212051E-5	2.946833E-4	-5.641724E-3
2.72732E-2	3.029116E-4	-1.029701E-4	2.945889E-4	-5.527195E-3
2.72901E-2	3.029089E-4	-2.180601E-4	2.944965E-4	-5.412702E-3
2.7307E-2	3.029043E-4	-3.331486E-4	2.94406E-4	-5.298242E-3
2.73239E-2	3.028977E-4	-4.482349E-4	2.943174E-4	-5.183815E-3
2.73408E-2	3.028891E-4	-5.633181E-4	2.942308E-4	-5.06942E-3
2.73577E-2	3.028786E-4	-6.783976E-4	2.941461E-4	-4.955058E-3
2.73746E-2	3.028662E-4	-7.934725E-4	2.940633E-4	-4.840726E-3
2.73915E-2	3.028518E-4	-9.085421E-4	2.939825E-4	-4.726425E-3
2.74084E-2	3.028355E-4	-1.023606E-3	2.939035E-4	-4.612153E-3
2.74253E-2	3.028172E-4	-1.138662E-3	2.938266E-4	-4.497911E-3
2.74422E-2	3.02797E-4	-1.253711E-3	2.937515E-4	-4.383696E-3
2.74591E-2	3.027748E-4	-1.368752E-3	2.936784E-4	-4.269509E-3
2.7476E-2	3.027507E-4	-1.483783E-3	2.936072E-4	-4.155348E-3
2.74929E-2	3.027247E-4	-1.598805E-3	2.935379E-4	-4.041214E-3
2.75098E-2	3.026967E-4	-1.713816E-3	2.934706E-4	-3.927104E-3
2.75267E-2	3.026668E-4	-1.828815E-3	2.934052E-4	-3.81302E-3
2.75436E-2	3.026349E-4	-1.943802E-3	2.933417E-4	-3.698959E-3
2.75605E-2	3.026011E-4	-2.058776E-3	2.932802E-4	-3.584921E-3
2.75774E-2	3.025653E-4	-2.173736E-3	2.932206E-4	-3.470906E-3
2.75943E-2	3.025276E-4	-2.288682E-3	2.931629E-4	-3.356912E-3
2.76112E-2	3.024879E-4	-2.403613E-3	2.931071E-4	-3.24294E-3
2.76281E-2	3.024463E-4	-2.518527E-3	2.930533E-4	-3.128988E-3
2.7645E-2	3.024028E-4	-2.633424E-3	2.930013E-4	-3.015055E-3
2.76619E-2	3.023573E-4	-2.748304E-3	2.929513E-4	-2.901141E-3
2.76788E-2	3.023099E-4	-2.863165E-3	2.929033E-4	-2.787246E-3
2.76957E-2	3.022606E-4	-2.978007E-3	2.928571E-4	-2.673367E-3
2.77126E-2	3.022093E-4	-3.09283E-3	2.928129E-4	-2.559506E-3
2.77295E-2	3.02156E-4	-3.207631E-3	2.927706E-4	-2.44566E-3
2.77464E-2	3.021008E-4	-3.322411E-3	2.927303E-4	-2.33183E-3
2.77633E-2	3.020437E-4	-3.437169E-3	2.926918E-4	-2.218015E-3
2.77802E-2	3.019847E-4	-3.551903E-3	2.926553E-4	-2.104213E-3
2.77971E-2	3.019237E-4	-3.666614E-3	2.926207E-4	-1.990424E-3
2.7814E-2	3.018607E-4	-3.781301E-3	2.92588E-4	-1.876648E-3
2.78309E-2	3.017959E-4	-3.895962E-3	2.925573E-4	-1.762884E-3
2.78478E-2	3.01729E-4	-4.010597E-3	2.925284E-4	-1.64913E-3
2.78647E-2	3.016603E-4	-4.125205E-3	2.925015E-4	-1.535387E-3
2.78816E-2	3.015896E-4	-4.239785E-3	2.924765E-4	-1.421654E-3
2.78985E-2	3.01517E-4	-4.354337E-3	2.924535E-4	-1.307929E-3
2.79154E-2	3.014424E-4	-4.46886E-3	2.924323E-4	-1.194213E-3
2.79323E-2	3.013659E-4	-4.583353E-3	2.924131E-4	-1.080504E-3
2.79492E-2	3.012875E-4	-4.697815E-3	2.923958E-4	-9.668016E-4
2.79661E-2	3.012072E-4	-4.812245E-3	2.923804E-4	-8.531054E-4
2.7983E-2	3.011249E-4	-4.926644E-3	2.92367E-4	-7.394146E-4
2.79999E-2	3.010406E-4	-5.041009E-3	2.923554E-4	-6.257284E-4
2.80168E-2	3.009545E-4	-5.155341E-3	2.923458E-4	-5.120461E-4
2.80337E-2	3.008664E-4	-5.269638E-3	2.923381E-4	-3.98367E-4
2.80506E-2	3.007764E-4	-5.383899E-3	2.923323E-4	-2.846904E-4
2.80675E-2	3.006844E-4	-5.498125E-3	2.923285E-4	-1.710156E-4
2.80844E-2	3.005905E-4	-5.612314E-3	2.923266E-4	-5.734184E-5
2.81013E-2	3.004947E-4	-5.726465E-3	2.923266E-4	5.633157E-5
2.81182E-2	3.00397E-4	-5.840578E-3	2.923285E-4	1.700053E-4
2.81351E-2	3.002973E-4	-5.954651E-3	2.923323E-4	2.836802E-4
2.8152E-2	3.001957E-4	-6.068685E-3	2.923381E-4	3.973568E-4
2.81689E-2	3.000922E-4	-6.182678E-3	2.923457E-4	5.110359E-4
2.81858E-2	2.999867E-4	-6.296629E-3	2.923553E-4	6.247182E-4
2.82027E-2	2.998794E-4	-6.410539E-3	2.923669E-4	7.384044E-4
2.82196E-2	2.997701E-4	-6.524405E-3	2.923803E-4	8.520952E-4
2.82365E-2	2.996588E-4	-6.638228E-3	2.923957E-4	9.657914E-4
2.82534E-2	2.995457E-4	-6.752006E-3	2.924129E-4	1.079494E-3
2.82703E-2	2.994306E-4	-6.865738E-3	2.924321E-4	1.193203E-3
2.82872E-2	2.993136E-4	-6.979425E-3	2.924533E-4	1.306919E-3
2.83041E-2	2.991947E-4	-7.093065E-3	2.924763E-4	1.420644E-3
2.8321E-2	2.990739E-4	-7.206657E-3	2.925013E-4	1.534377E-3
2.83379E-2	2.989511E-4	-7.320201E-3	2.925282E-4	1.64812E-3
2.83548E-2	2.988265E-4	-7.433696E-3	2.92557E-4	1.761874E-3
2.83717E-2	2.986999E-4	-7.547141E-3	2.925877E-4	1.875638E-3
2.83886E-2	2.985714E-4	-7.660536E-3	2.926204E-4	1.989414E-3
2.84055E-2	2.984409E-4	-7.773879E-3	2.92655E-4	2.103203E-3
2.84224E-2	2.983086E-4	-7.887169E-3	2.926915E-4	2.217005E-3
2.84393E-2	2.981744E-4	-8.000407E-3	2.927299E-4	2.330821E-3
2.84562E-2	2.980382E-4	-8.113592E-3	2.927703E-4	2.444651E-3
2.84731E-2	2.979001E-4	-8.226721E-3	2.928125E-4	2.558496E-3
2.849E-2	2.977601E-4	-8.339796E-3	2.928567E-4	2.672358E-3
2.8499E-2	2.976851E-4	-8.339092E-3	2.928808E-4	2.673096E-3
2.8508E-2	2.9761E-4	-8.338389E-3	2.929048E-4	2.673834E-3
2.8517E-2	2.97535E-4	-8.337684E-3	2.929289E-4	2.674572E-3
2.8526E-2	2.9746E-4	-8.336979E-3	2.92953E-4	2.675309E-3
2.8535E-2	2.973849E-4	-8.336274E-3	2.929771E-4	2.676047E-3
2.8544E-2	2.973099E-4	-8.335568E-3	2.930012E-4	2.676784E-3
2.8553E-2	2.972349E-4	-8.334861E-3	2.930253E-4	2.677521E-3
2.8562E-2	2.971599E-4	-8.334154E-3	2.930494E-4	2.678258E-3
2.8571E-2	2.970849E-4	-8.333447E-3	2.930735E-4	2.678995E-3
2.858E-2	2.970099E-4	-8.332739E-3	2.930976E-4	2.679731E-3
2.8589E-2	2.969349E-4	-8.33203E-3	2.931217E-4	2.680468E-3
2.8598E-2	2.968599E-4	-8.331321E-3	2.931458E-4	2.681204E-3
2.8607E-2	2.967849E-4	-8.330611E-3	2.9317E-4	2.68194E-3
2.8616E-2	2.967099E-4	-8.329901E-3	2.931941E-4	2.682676E-3
2.8625E-2	2.96635E-4	-8.32919E-3	2.932182E-4	2.683411E-3
2.8634E-2	2.9656E-4	-8.328479E-3	2.932424E-4	2.684147E-3
2.8643E-2	2.964851E-4	-8.327767E-3	2.932666E-4	2.684882E-3
2.8652E-2	2.964101E-4	-8.327055E-3	2.932907E-4	2.685617E-3
2.8661E-2	2.963352E-4	-8.326342E-3	2.933149E-4	2.686352E-3
2.867E-2	2.962602E-4	-8.325629E-3	2.933391E-4	2.687087E-3
2.8679E-2	2.961853E-4	-8.324915E-3	2.933633E-4	2.687821E-3
2.8688E-2	2.961104E-4	-8.324201E-3	2.933875E-4	2.688556E-3
2.8697E-2	2.960355E-4	-8.323486E-3	2.934117E-4	2.68929E-3
2.8706E-2	2.959606E-4	-8.32277E-3	2.934359E-4	2.690024E-3
2.8715E-2	2.958857E-4	-8.322054E-3	2.934601E-4	2.690758E-3
2.8724E-2	2.958108E-4	-8.321338E-3	2.934843E-4	2.691492E-3
2.8733E-2	2.957359E-4	-8.320621E-3	2.935085E-4	2.692225E-3
2.8742E-2	2.95661E-4	-8.319903E-3	2.935328E-4	2.692959E-3
2.8751E-2	2.955861E-4	-8.319185E-3	2.93557E-4	2.693692E-3
2.876E-2	2.955113E-4	-8.318466E-3	2.935813E-4	2.694425E-3
2.8769E-2	2.954364E-4	-8.317747E-3	2.936055E-4	2.695158E-3
2.8778E-2	2.953615E-4	-8.317027E-3	2.936298E-4	2.69589E-3
2.8787E-2	2.952867E-4	-8.316307E-3	2.93654E-4	2.696623E-3
2.8796E-2	2.952118E-4	-8.315586E-3	2.936783E-4	2.697355E-3
2.8805E-2	2.95137E-4	-8.314865E-3	2.937026E-4	2.698087E-3
2.8814E-2	2.950622E-4	-8.314143E-3	2.937269E-4	2.698819E-3
2.8823E-2	2.949874E-4	-8.31342E-3	2.937512E-4	2.699551E-3
2.8832E-2	2.949125E-4	-8.312697E-3	2.937755E-4	2.700283E-3
2.8841E-2	2.948377E-4	-8.311974E-3	2.937998E-4	2.701014E-3
2.885E-2	2.947629E-4	-8.31125E-3	2.938241E-4	2.701745E-3
2.8859E-2	2.946881E-4	-8.310525E-3	2.938484E-4	2.702476E-3
2.8868E-2	2.946133E-4	-8.3098E-3	2.938727E-4	2.703207E-3
2.8877E-2	2.945385E-4	-8.309074E-3	2.938971E-4	2.703938E-3
2.8886E-2	2.944638E-4	-8.308348E-3	2.939214E-4	2.704668E-3
2.8895E-2	2.94389E-4	-8.307621E-3	2.939457E-4	2.705399E-3
2.8904E-2	2.943142E-4	-8.306894E-3	2.939701E-4	2.706129E-3
2.8913E-2	2.942395E-4	-8.306166E-3	2.939945E-4	2.706859E-3
2.8922E-2	2.941647E-4	-8.305438E-3	2.940188E-4	2.707589E-3
2.8931E-2	2.9409E-4	-8.304709E-3	2.940432E-4	2.708318E-3
2.894E-2	2.940152E-4	-8.303979E-3	2.940676E-4	2.709048E-3
2.8949E-2	2.939405E-4	-8.303249E-3	2.94092E-4	2.709777E-3
2.8958E-2	2.938658E-4	-8.302519E-3	2.941163E-4	2.710506E-3
2.8967E-2	2.937911E-4	-8.301787E-3	2.941407E-4	2.711235E-3
2.8976E-2	2.937163E-4	-8.301056E-3	2.941651E-4	2.711964E-3
2.8985E-2	2.936416E-4	-8.300323E-3	2.941896E-4	2.712693E-3
2.8994E-2	2.935669E-4	-8.299591E-3	2.94214E-4	2.713421E-3
2.9003E-2	2.934922E-4	-8.298857E-3	2.942384E-4	2.714149E-3
2.9012E-2	2.934176E-4	-8.298123E-3	2.942628E-4	2.714877E-3
2.9021E-2	2.933429E-4	-8.297389E-3	2.942873E-4	2.715605E-3
2.903E-2	2.932682E-4	-8.296654E-3	2.943117E-4	2.716333E-3
2.9039E-2	2.931935E-4	-8.295919E-3	2.943362E-4	2.717061E-3
2.9048E-2	2.931189E-4	-8.295182E-3	2.943606E-4	2.717788E-3
2.9057E-2	2.930442E-4	-8.294446E-3	2.943851E-4	2.718515E-3
2.9066E-2	2.929696E-4	-8.293709E-3	2.944095E-4	2.719242E-3
2.9075E-2	2.928949E-4	-8.292971E-3	2.94434E-4	2.719969E-3
2.9084E-2	2.928203E-4	-8.292233E-3	2.944585E-4	2.720696E-3
2.9093E-2	2.927457E-4	-8.291494E-3	2.94483E-4	2.721422E-3
2.9102E-2	2.926711E-4	-8.290754E-3	2.945075E-4	2.722148E-3
2.9111E-2	2.925964E-4	-8.290014E-3	2.94532E-4	2.722875E-3
2.912E-2	2.925218E-4	-8.289274E-3	2.945565E-4	2.7236E-3
2.9129E-2	2.924472E-4	-8.288533E-3	2.94581E-4	2.724326E-3
2.9138E-2	2.923726E-4	-8.287791E-3	2.946055E-4	2.725052E-3
2.9147E-2	2.922981E-4	-8.287049E-3	2.946301E-4	2.725777E-3
2.9156E-2	2.922235E-4	-8.286306E-3	2.946546E-4	2.726503E-3
2.9165E-2	2.921489E-4	-8.285563E-3	2.946791E-4	2.727228E-3
2.9174E-2	2.920743E-4	-8.284819E-3	2.947037E-4	2.727953E-3
2.9183E-2	2.919998E-4	-8.284075E-3	2.947283E-4	2.728677E-3
2.9192E-2	2.919252E-4	-8.28333E-3	2.947528E-4	2.729402E-3
2.9201E-2	2.918507E-4	-8.282584E-3	2.947774E-4	2.730126E-3
2.921E-2	2.917761E-4	-8.281838E-3	2.94802E-4	2.73085E-3
2.9219E-2	2.917016E-4	-8.281091E-3	2.948265E-4	2.731574E-3
2.9228E-2	2.916271E-4	-8.280344E-3	2.948511E-4	2.732298E-3
2.9237E-2	2.915526E-4	-8.279596E-3	2.948757E-4	2.733022E-3
2.9246E-2	2.91478E-4	-8.278848E-3	2.949003E-4	2.733745E-3
2.9255E-2	2.914035E-4	-8.278099E-3	2.949249E-4	2.734469E-3
2.9264E-2	2.91329E-4	-8.27735E-3	2.949495E-4	2.735192E-3
2.9273E-2	2.912545E-4	-8.2766E-3	2.949742E-4	2.735915E-3
2.9282E-2	2.911801E-4	-8.275849E-3	2.949988E-4	2.736638E-3
2.9291E-2	2.911056E-4	-8.275098E-3	2.950234E-4	2.73736E-3
2.93E-2	2.910311E-4	-8.274346E-3	2.950481E-4	2.738083E-3
2.9309E-2	2.909566E-4	-8.273594E-3	2.950727E-4	2.738805E-3
2.9318E-2	2.908822E-4	-8.272841E-3	2.950974E-4	2.739527E-3
2.9327E-2	2.908077E-4	-8.272088E-3	2.95122E-4	2.740249E-3
2.9336E-2	2.907333E-4	-8.271334E-3	2.951467E-4	2.740971E-3
2.9345E-2	2.906588E-4	-8.270579E-3	2.951714E-4	2.741692E-3
2.9354E-2	2.905844E-4	-8.269824E-3	2.95196E-4	2.742414E-3
2.9363E-2	2.9051E-4	-8.269068E-3	2.952207E-4	2.743135E-3
2.9372E-2	2.904356E-4	-8.268312E-3	2.952454E-4	2.743856E-3
2.9381E-2	2.903612E-4	-8.267555E-3	2.952701E-4	2.744577E-3
2.939E-2	2.902868E-4	-8.266798E-3	2.952948E-4	2.745297E-3
2.94069E-2	2.901481E-4	-8.14377E-3	2.953402E-4	2.62291E-3
2.94238E-2	2.900115E-4	-8.020799E-3	2.953835E-4	2.500503E-3
2.94407E-2	2.89877E-4	-7.897882E-3	2.954247E-4	2.378078E-3
2.94576E-2	2.897446E-4	-7.775019E-3	2.954638E-4	2.255635E-3
2.94745E-2	2.896142E-4	-7.65221E-3	2.955009E-4	2.133176E-3
2.94914E-2	2.894859E-4	-7.529452E-3	2.955359E-4	2.010701E-3
2.95083E-2	2.893597E-4	-7.406747E-3	2.955689E-4	1.888212E-3
2.95252E-2	2.892356E-4	-7.284091E-3	2.955998E-4	1.765709E-3
2.95421E-2	2.891135E-4	-7.161486E-3	2.956286E-4	1.643193E-3
2.9559E-2	2.889935E-4	-7.038929E-3	2.956553E-4	1.520665E-3
2.95759E-2	2.888756E-4	-6.916421E-3	2.9568E-4	1.398126E-3
2.95928E-2	2.887597E-4	-6.79396E-3	2.957026E-4	1.275577E-3
2.96097E-2	2.886459E-4	-6.671545E-3	2.957231E-4	1.153018E-3
2.96266E-2	2.885342E-4	-6.549176E-3	2.957415E-4	1.030451E-3
2.96435E-2	2.884246E-4	-6.426852E-3	2.957579E-4	9.078765E-4
2.96604E-2	2.88317E-4	-6.304571E-3	2.957722E-4	7.852953E-4
2.96773E-2	2.882115E-4	-6.182334E-3	2.957845E-4	6.627083E-4
2.96942E-2	2.88108E-4	-6.060138E-3	2.957946E-4	5.401165E-4
2.97111E-2	2.880066E-4	-5.937984E-3	2.958027E-4	4.175208E-4
2.9728E-2	2.879073E-4	-5.815871E-3	2.958087E-4	2.949221E-4
2.97449E-2	2.878101E-4	-5.693798E-3	2.958127E-4	1.723212E-4
2.97618E-2	2.877149E-4	-5.571763E-3	2.958146E-4	4.971899E-5
2.97787E-2	2.876217E-4	-5.449766E-3	2.958144E-4	-7.288354E-5
2.97956E-2	2.875307E-4	-5.327807E-3	2.958121E-4	-1.954855E-4
2.98125E-2	2.874417E-4	-5.205884E-3	2.958078E-4	-3.180861E-4
2.98294E-2	2.873547E-4	-5.083996E-3	2.958013E-4	-4.406843E-4
2.98463E-2	2.872698E-4	-4.962143E-3	2.957929E-4	-5.632793E-4
2.98632E-2	2.87187E-4	-4.840325E-3	2.957823E-4	-6.858702E-4
2.98801E-2	2.871062E-4	-4.718539E-3	2.957697E-4	-8.08456E-4
2.9897E-2	2.870275E-4	-4.596785E-3	2.95755E-4	-9.31036E-4
2.99139E-2	2.869509E-4	-4.475063E-3	2.957382E-4	-1.053609E-3
2.99308E-2	2.868763E-4	-4.353371E-3	2.957194E-4	-1.176175E-3
2.99477E-2	2.868037E-4	-4.231709E-3	2.956985E-4	-1.298731E-3
2.99646E-2	2.867332E-4	-4.110076E-3	2.956755E-4	-1.421279E-3
2.99815E-2	2.866648E-4	-3.988471E-3	2.956504E-4	-1.543816E-3
2.99984E-2	2.865984E-4	-3.866893E-3	2.956233E-4	-1.666341E-3
3.00153E-2	2.865341E-4	-3.745341E-3	2.955941E-4	-1.788855E-3
3.00322E-2	2.864718E-4	-3.623815E-3	2.955628E-4	-1.911355E-3
3.00491E-2	2.864116E-4	-3.502314E-3	2.955295E-4	-2.033842E-3
3.0066E-2	2.863534E-4	-3.380837E-3	2.954941E-4	-2.156313E-3
3.00829E-2	2.862973E-4	-3.259382E-3	2.954566E-4	-2.278769E-3
3.00998E-2	2.862433E-4	-3.13795E-3	2.954171E-4	-2.401208E-3
3.01167E-2	2.861913E-4	-3.01654E-3	2.953754E-4	-2.52363E-3
3.01336E-2	2.861413E-4	-2.89515E-3	2.953318E-4	-2.646033E-3
3.01505E-2	2.860934E-4	-2.773779E-3	2.95286E-4	-2.768417E-3
3.01674E-2	2.860476E-4	-2.652428E-3	2.952382E-4	-2.89078E-3
3.01843E-2	2.860038E-4	-2.531095E-3	2.951883E-4	-3.013123E-3
3.02012E-2	2.85962E-4	-2.409779E-3	2.951363E-4	-3.135443E-3
3.02181E-2	2.859223E-4	-2.288479E-3	2.950823E-4	-3.257741E-3
3.0235E-2	2.858847E-4	-2.167195E-3	2.950262E-4	-3.380014E-3
3.02519E-2	2.858491E-4	-2.045926E-3	2.949681E-4	-3.502263E-3
3.02688E-2	2.858155E-4	-1.924671E-3	2.949079E-4	-3.624487E-3
3.02857E-2	2.85784E-4	-1.803429E-3	2.948456E-4	-3.746684E-3
3.03026E-2	2.857545E-4	-1.682199E-3	2.947812E-4	-3.868853E-3
3.03195E-2	2.857271E-4	-1.56098E-3	2.947148E-4	-3.990994E-3
3.03364E-2	2.857018E-4	-1.439773E-3	2.946463E-4	-4.113106E-3
3.03533E-2	2.856785E-4	-1.318575E-3	2.945758E-4	-4.235188E-3
3.03702E-2	2.856572E-4	-1.197386E-3	2.945032E-4	-4.357239E-3
3.03871E-2	2.85638E-4	-1.076205E-3	2.944285E-4	-4.479258E-3
3.0404E-2	2.856208E-4	-9.550318E-4	2.943518E-4	-4.601244E-3
3.04209E-2	2.856057E-4	-8.33865E-4	2.94273E-4	-4.723197E-3
3.04378E-2	2.855927E-4	-7.127038E-4	2.941921E-4	-4.845115E-3
3.04547E-2	2.855816E-4	-5.915474E-4	2.941092E-4	-4.966998E-3
3.04716E-2	2.855727E-4	-4.703951E-4	2.940242E-4	-5.088844E-3
3.04885E-2	2.855657E-4	-3.49246E-4	2.939372E-4	-5.210654E-3
3.05054E-2	2.855609E-4	-2.280993E-4	2.938481E-4	-5.332425E-3
3.05223E-2	2.85558E-4	-1.069541E-4	2.93757E-4	-5.454157E-3
3.05392E-2	2.855572E-4	1.419033E-5	2.936638E-4	-5.575849E-3
3.05561E-2	2.855585E-4	1.353349E-4	2.935685E-4	-5.6975E-3
3.0573E-2	2.855618E-4	2.564804E-4	2.934712E-4	-5.81911E-3
3.05899E-2	2.855672E-4	3.776276E-4	2.933718E-4	-5.940677E-3
3.06068E-2	2.855746E-4	4.987774E-4	2.932704E-4	-6.062201E-3
3.06237E-2	2.85584E-4	6.199306E-4	2.931669E-4	-6.18368E-3
3.06406E-2	2.855955E-4	7.410881E-4	2.930614E-4	-6.305114E-3
3.06575E-2	2.856091E-4	8.622506E-4	2.929538E-4	-6.426502E-3
3.06744E-2	2.856247E-4	9.83419E-4	2.928442E-4	-6.547843E-3
3.06913E-2	2.856423E-4	1.104594E-3	2.927325E-4	-6.669136E-3
3.07082E-2	2.85662E-4	1.225777E-3	2.926188E-4	-6.790381E-3
3.07251E-2	2.856838E-4	1.346968E-3	2.92503E-4	-6.911575E-3
3.0742E-2	2.857075E-4	1.468168E-3	2.923852E-4	-7.032719E-3
3.07589E-2	2.857334E-4	1.589378E-3	2.922653E-4	-7.153812E-3
3.07758E-2	2.857613E-4	1.710599E-3	2.921434E-4	-7.274852E-3
3.07927E-2	2.857912E-4	1.831832E-3	2.920194E-4	-7.395839E-3
3.08096E-2	2.858232E-4	1.953077E-3	2.918934E-4	-7.516772E-3
3.08265E-2	2.858572E-4	2.074336E-3	2.917653E-4	-7.637649E-3
3.08434E-2	2.858933E-4	2.195609E-3	2.916352E-4	-7.758471E-3
3.08603E-2	2.859314E-4	2.316896E-3	2.915031E-4	-7.879236E-3
3.08772E-2	2.859716E-4	2.4382E-3	2.913689E-4	-7.999944E-3
3.08941E-2	2.860138E-4	2.55952E-3	2.912327E-4	-8.120592E-3
3.0911E-2	2.860581E-4	2.680858E-3	2.910944E-4	-8.241182E-3
3.09279E-2	2.861044E-4	2.802214E-3	2.909541E-4	-8.361711E-3
3.09448E-2	2.861528E-4	2.923589E-3	2.908118E-4	-8.482179E-3
3.09617E-2	2.862033E-4	3.044984E-3	2.906674E-4	-8.602584E-3
3.09786E-2	2.862558E-4	3.1664E-3	2.90521E-4	-8.722927E-3
3.09955E-2	2.863103E-4	3.287837E-3	2.903726E-4	-8.843206E-3
3.10124E-2	2.863669E-4	3.409297E-3	2.902221E-4	-8.96342E-3
3.10293E-2	2.864255E-4	3.53078E-3	2.900696E-4	-9.083568E-3
3.10462E-2	2.864862E-4	3.652287E-3	2.899151E-4	-9.20365E-3
3.10631E-2	2.86549E-4	3.77382E-3	2.897586E-4	-9.323664E-3
3.108E-2	2.866138E-4	3.895377E-3	2.896E-4	-9.44361E-3
3.1089E-2	2.866488E-4	3.896164E-3	2.89515E-4	-9.442846E-3
3.1098E-2	2.866839E-4	3.896951E-3	2.8943E-4	-9.442082E-3
3.1107E-2	2.86719E-4	3.897737E-3	2.89345E-4	-9.441317E-3
3.1116E-2	2.867541E-4	3.898523E-3	2.892601E-4	-9.440552E-3
3.1125E-2	2.867892E-4	3.899308E-3	2.891751E-4	-9.439785E-3
3.1134E-2	2.868243E-4	3.900094E-3	2.890901E-4	-9.439019E-3
3.1143E-2	2.868594E-4	3.900879E-3	2.890052E-4	-9.438251E-3
3.1152E-2	2.868945E-4	3.901663E-3	2.889203E-4	-9.437483E-3
3.1161E-2	2.869296E-4	3.902448E-3	2.888353E-4	-9.436714E-3
3.117E-2	2.869647E-4	3.903232E-3	2.887504E-4	-9.435944E-3
3.1179E-2	2.869998E-4	3.904016E-3	2.886655E-4	-9.435174E-3
3.1188E-2	2.87035E-4	3.904799E-3	2.885806E-4	-9.434403E-3
3.1197E-2	2.870701E-4	3.905583E-3	2.884957E-4	-9.433632E-3
3.1206E-2	2.871053E-4	3.906366E-3	2.884108E-4	-9.432859E-3
3.1215E-2	2.871404E-4	3.907149E-3	2.883259E-4	-9.432087E-3
3.1224E-2	2.871756E-4	3.907931E-3	2.88241E-4	-9.431313E-3
3.1233E-2	2.872108E-4	3.908713E-3	2.881561E-4	-9.430539E-3
3.1242E-2	2.87246E-4	3.909495E-3	2.880712E-4	-9.429764E-3
3.1251E-2	2.872812E-4	3.910277E-3	2.879864E-4	-9.428988E-3
3.126E-2	2.873164E-4	3.911058E-3	2.879015E-4	-9.428212E-3
3.1269E-2	2.873516E-4	3.911839E-3	2.878167E-4	-9.427435E-3
3.1278E-2	2.873868E-4	3.91262E-3	2.877318E-4	-9.426658E-3
3.1287E-2	2.87422E-4	3.913401E-3	2.87647E-4	-9.425879E-3
3.1296E-2	2.874572E-4	3.914181E-3	2.875621E-4	-9.4251E-3
3.1305E-2	2.874924E-4	3.914961E-3	2.874773E-4	-9.424321E-3
3.1314E-2	2.875277E-4	3.915741E-3	2.873925E-4	-9.42354E-3
3.1323E-2	2.875629E-4	3.91652E-3	2.873077E-4	-9.422759E-3
3.1332E-2	2.875982E-4	3.917299E-3	2.872229E-4	-9.421978E-3
3.1341E-2	2.876334E-4	3.918078E-3	2.871381E-4	-9.421195E-3
3.135E-2	2.876687E-4	3.918857E-3	2.870533E-4	-9.420412E-3
3.1359E-2	2.87704E-4	3.919635E-3	2.869685E-4	-9.419629E-3
3.1368E-2	2.877393E-4	3.920413E-3	2.868838E-4	-9.418844E-3
3.1377E-2	2.877745E-4	3.921191E-3	2.86799E-4	-9.418059E-3
3.1386E-2	2.878098E-4	3.921968E-3	2.867142E-4	-9.417273E-3
3.1395E-2	2.878451E-4	3.922746E-3	2.866295E-4	-9.416487E-3
3.1404E-2	2.878804E-4	3.923522E-3	2.865447E-4	-9.4157E-3
3.1413E-2	2.879158E-4	3.924299E-3	2.8646E-4	-9.414912E-3
3.1422E-2	2.879511E-4	3.925075E-3	2.863753E-4	-9.414124E-3
